,text
2468,会社を抜け出してインターン面接
2475,定期預金のほうが良さそう
2484,それMacか
2485,そのうち3.1PD専用とか出てきそう
2494,横浜市　レベルの人口の街で無料枠で運用できると思ったのか
2496,俺は寝るぞー！ジョジョー！
2497,なんでwebpack実行したらSASSで直接やればコンパイル通るのにwebpackだと通らないんですか！もうわからん！だれかたすてけ
2499,ということでwebpack環境自作チャレンジ失敗したのでもうこの際手打ちSASSでやろうと思います
2500,面倒事に巻き込まれる可能性があるなら最初から関わる可能性を、ゼロにしたらいいという合理的考えのもとかと。そうじゃなくても若い人ほど年寄り嫌いだろうし
2514,やっと意味がわかった
2517,色んな人いるさ
2532,寝る
2533,まぁそもそも元からそんな気はしてる
2535,で、クレカ端末連動できるようになってたりしますかね
2536,おいPOS lab.勢このレジなんだ流行りのタブレットPOSですか？？
2538,新函館北斗市
2541,今まで面倒な処理が簡単になったからjQueryが必要なくなってきたのでは…
2547,イオンカード芸人に対抗してセゾンカード芸人になりたいけどセゾン系百貨店もセゾンATMも近所にない
2548,セゾンだと一つ変更かければ全カードに適用してくれるので神
2550,結局ビットコイン分裂したんね。なになに、分裂したから価値がそれぞれ半分ずつに分かれてビットコインとビットコインキャッシュと2通貨に化けたわけか
2559,そういえば明後日出発なのはいいが、9:30に出発して14時につくので昼食えないかも。約束の時間的に
2560,あっこれいくべきでは
2567,何故かスマホリモコン使えないのがバンバンクオリティ
2571,カラオケ行きたい
2572,ラ！いいな
2573,日本が携帯事業落ちぶれたのはスマホ世代でクソ端末しか作らなかったから
2574,わかる
2576,なおスマホは最先端を行く模様
2582,楽天モバイルと違ってガチの怠惰だよ
2583,ほんそれ
2585,nuroモバイルはクソ
2591,北海道は函館以外はイオン王国だから（数というよりシェアというか）
2594,BTヘッドホン売るために外すなんて容易に考えられる
2597,お願いだから車道逆走チャリを轢かせろ（過激派）
2598,まぁでも今の法律はいくらなんでも交通弱者に優しすぎるというより車に厳しすぎるとは思う
2602,スマホだけを片手にカウンター向かうの楽しい！！ https://t.co/aHT3Jd0hYB
2603,ポテトうめー
2604,うっかり頼んじゃった https://t.co/UTy4IQrqui
2605,Suicaで払った https://t.co/QFeIuKcM5P
2607,くれちゃん本当に中の人いないよねってくらい人語なツイート多いよね
2610,マックでナナコの音聞くのめっちゃ新鮮
2611,stravaでログ取ればよかった
2612,湾岸道路を全速力で走り抜けるのはもう気が狂うほど気持ちがええんじゃ
2614,そして、裾ベルト取れてどっかいったの辛い
2615,帰るか
2616,"これがNEX-5だとこう

https://t.co/VvQJYZRVGF https://t.co/R6MuzxPb6x"
2617,"普段絶対入れなさそうな区画だから意味もなく来ちゃうよね

それはともかくトリニティさん、どうすれば皆さんみたいないい写真このスマホで撮れるのでしょうか https://t.co/mfkJD38njM"
2633,元派遣で一緒に組んでた女性からでした
2634,"突然LINEが飛んできて

・カタカナ二文字
・それはそれはウェイウェイしてそうな兄さんの顔写真アイコン
・「今日港祭り出る？」

そんなアイコンでここ2ヶ月やり取りしてない、LINE送ったのも1,2回だけみたいな相手からLINE来られても誰かわからないでしょ"
2641,それいいな
2645,Macね、Bluetoothの挙動がおかしいというか独自すぎてLEGO Mindstormが繋がらないんすよ。マックソ
2647,さて、無事テストも終わり単位も出そうなのでポートフォリオサイト作るか
2648,それとBLE用にケイデンスデータ送信プロファイルなんかあって面白い
2649,"https://t.co/9uGoeqFxTQ

いろんなプロファイルあるんなー"
2651,"やはり実質プロトコルでは

https://t.co/QT81X3HxKq https://t.co/07Eld7XzCT"
2653,先週水曜が底値だったかー https://t.co/FUS3ZGsiY9
2654,bitflyerアプリが不明なエラーですってエラーでログインできない
2655,マジかぁ買っとけばよかった
2660,PANだったっけ？
2663,ついに越したか…
2665,ついになくなるのか…
2672,Ingress時代からその矛盾も意見もありました
2676,カプ麺引き換える予定だったのに
2677,600円相当を失ってしまった
2678,ｱｱｱｱｯ
2679,そういえば期間限定dポイント使い切るの忘れてた
2684,"記者の眼 - Flash終了の知らせには、二度驚いた：ITpro https://t.co/F8M1GedVep

何を言っているんだこいつは…"
2693,夏コミ参戦、検討しましたが、やめます
2695,安倍さんゴールドなんか。センチュリオンじゃないんか
2722,プロ
2728,なるほどなぁ（）
2729,良くできるのが苦手
2731,相変わらず図書館だけは良く出来てるよなぁ
2733,"https://t.co/negWlOkD8e

あー4日までかぁ………見に行けるやん！"
2734,"https://t.co/oyx9SLPAnS

ふむふむ。なるほど"
2735,その前にテストを倒せ
2736,いやー今週は忙しいぞ！オラワクワクしてっぞ
2741,まぁこの上京がうまく行けばまた東京行けるし多少はね？
2742,アジェンダ氏こばやん氏の決済端末本現地取引できたら嬉しいがまぁ無理があるよなぁ…
2743,バイト代と単位（集中講義）が惜しいのと暑さ無理なので夏コミは残念ながらパスで
2744,ということで8月4日から8月8日まで東京行きます
2746,8月6日の仮想出発日の交通手段を考える
2759,久々にpaizarun触ったが面白い
2760,えっ
2761,"#paiza_run bash:
npm install -g react"
2762,"#paiza_run bash:
npm -v &amp;&amp; node -v &amp;&amp; sass -v"
2763,"#paiza_run bash:
sl"
2764,"#paiza_run bash:
sudo apt update &amp;&amp; apt upgrade &amp;&amp; apt install fish"
2765,"#paiza_run python:
print(pythonの場合paizarunつかうより直接コマンド打ったほうが早い説)"
2766,寝る
2767,まぁそうなるわな
2768,"#paiza_run python:
import numpy as np
import random
matrix = np.zeros(100)
for i in range(100):
  matrix[i]=random.random()*10
print(matrix)"
2769,"#paiza_run python:
import numpy as np
import random
matrix = np.zeros（100）
for i in range（100）:
  matrix[i]=random.random（）*10
print（matrix）"
2770,こうか
2771,"#paiza_run python:
import numpy as np
matrix = https://t.co/SMDXDoe0AH
print（matrix）"
2772,"#paiza_run python
import numpy as np
matrix = https://t.co/SMDXDoe0AH
print（matrix）"
2774,やはりモンスター系ケモナー（語弊大いにあるけど語彙力無いから伝われ）はだいたい同じようなこと考えるんだなぁ
2776,キャリアガイダンスは出席登録コードを貰いに行く為の講義
2783,マジか
2801,それより上の看板が気になる
2802,人がゴミのようだ
2809,鯖借りるかぁ
2810,そして、GoogleAppsScriptにも限界はあるのだと
2811,reveal.jsの冒頭スライド数ページの自己紹介やスライドタイトルでイベントによって書く内容が変わりやすいページだけをURLパラメータに応じてむりやり動的に書き換えるサイトが完成した
2822,今だけ1k円引きらしいんですよね
2824,あかん手が滑った
2825,ドイツのトリ Tシャツ オートミール Mを買ったよ。 https://t.co/kJcZQu5pA9 #suzurijp
2830,大学真ん前の謎の石碑がポータル化しました。やったぜ。ポケストップ待ったなし https://t.co/MSbwo9JX1Q
2838,はくすけくんuhdブルーレイ環境の次はサラウンドシステム、揃えるんですよね？
2839,考えてみればprintが関数じゃなかったって控えめに行ってpythonらしい変態加減があれだなぁと
2841,printで早速詰みそう
2845,アドマか
2847,"後日バイト先
「無線ルータクソなのですいっちんぐはぶに買えたらネット出来なくなりました」
サポ「そうですかー。ではその無線ルータを元に戻しましょうか」"
2849,今日はいつもにもまして過激だったもんなぁ。そりゃ武装警察くるわ
2854,大当たりじゃねーか
2862,肉いいなぁ
2864,あと代引きか
2866,今時銀行振込しかだめな通販あるんだなぁ
2867,そういう通販はクソなので滅ぼせ（過激派）
2871,せめてブランドプリかブランドデビッドくらいは持てばいいのでは？？？ https://t.co/hs8ANtXtDo
2872,課金勢がわざわざ万単位で課金するのにコンビニ他でカード買ってるの完全に労力とPOSAカードの無駄遣いだしアホだと思ってるけど、課金勢の抑制が効かなくなるからクレカは持たないという理由も完全に理解出来るのでいつもうーんこのってなる
2878,よしカード会社さんアフィ金くれ https://t.co/hcTJ6cGaid
2879,"FGOイベントガチャでお金が手元になくてお困りの皆さん。クレジットカードをおすすめします。
学生ならほぼ審査に確実に受かりますので、社会人になる前に持っておきましょう！

ついでにFGOへの課金も銀行へ行かなくても手軽にいつでも課金出来ちゃいますよ！！

更にリボ払いもご利用でき"
2887,その一部の大企業には投資しただろうけど、それをまともに使えず滅ぼしたバカなバブル謳歌世代無能経営者が東芝他に居たわけで
2889,まぁ港祭り、よく分からないが復興祝ってワチャワチャしようぜが加速しすぎて港祭りの集団と街宣右翼、どっちが右翼がわからなくなるくらい荒れてるからいいんじゃないかな
2890,港祭りで右翼もドッタンバッタン大騒ぎってわけか
2892,なお駅前が寂しいのは変わらない模様
2893,函館は青森市のクローンじゃなくて八戸市のクローンであってくれ
2894,これ
2899,函館が左よりなのはロッキード事件が関連してるって使えない文系マスターのバイトの後輩が言ってた
2900,でも、街宣右翼、日曜にしか回りに来ないと言うことは、平日は働いてる連中なんだろうなぁと思うと反安倍左翼よりは色んな意味でマシな気もする
2901,あれ、なんかイベント公園でやってたんかなーと思ったら右翼か
2911,俺の記憶では普通に井戸端会議の如く呟いてしまってやべってなってたような
2913,や、本当ならJQエポスが最強なんだろうけど、九州行く機会ないし、地元カードほしいし多少はね？
2914,"もとからエポス作りたかったけどより一層作りたくなったゾ。
帰省したらエルムの街エポスカード作らなきゃ https://t.co/XVKARUTGLX"
2919,マジか https://t.co/aAbqyDOHts
2925,でもV/M/Aだけか…まさか…Square！？
2926,※クレジットカード払いは5%手数料を頂いております。
2927,"https://t.co/4ZnuJVpR68

んんん？？？注意事項のとこにやばいことが書かれてるぞ？"
2928,食いに行くかぁ
2930,super infobarが欲しすぎる
2936,自転車乗りあるある
2943,そうだ、アニメを見よう
2950,コードを書く力と能力は残っていない
2951,さて、帰宅したがアルコール抜けるまで何しようか
2952,会社の金でセーキを飲んで、抽選会に当選した金で奢ってもらったラーメン、技術系の話が弾む環境、セクハラのない、最高の（飲み会だった✌🍺
2955,〆ラーメン https://t.co/eGttCTVm6p
2966,転売ヤー対策に非常に有効な方法だと思いますまる
2970,これでも飲み会参加しない社員に仕事押し付けたんです
2972,バの飲み会、もう始まってる！（残業15分、到着1時間遅れの予定）
2973,キチガイみたいな道路にキチガイみたいなドライバーにキチガイみたいな政治家。この街にピッタシだなw
2975,ファミチキ美味しい
2978,ヘルメット買い換えなきゃ
2986,ｳｯ
2991,ねぇよ
2992,函館ってこういう古き良き大衆食堂的なのないからやっぱり函館大都会なのでは！？？？？ショッピングモールなんかないからさぞかしご立派な商店街が形成されているんだろうなぁ！！！
2993,こういう店に限ってめっちゃ美味いんすよ
2996,ﾁｸｯ
3000,札幌市民じゃなくて本州民からしても異様だよ
3004,診察券が証明書になると思ってんのかと思うがほんとに多い
3047,往復新幹線で東京へ行く優雅な旅をする事になった
3053,ｱｰｳﾏｿ https://t.co/2MwMlRNDPg
3062,分かる
3064,なんのアニメだろ
3069,Bahoのことなんだから難燃性？と聞かれたら可燃性と答えるしかなくなるじゃないか
3073,寝る
3074,ヤッターマンみたいに言うな
3080,Androidが不幸にもくれちゃんにドリアにされてしまう
3084,絶対領域美味しい
3090,ところでツタヤのこれ、amexのexpress payはやはり駄目なんですかね
3091,お！ノーマルツタヤも対応来てたのね！ https://t.co/z5Ejg9yEhE
3100,ほんと、なんて函館にこんなのができたのか。クソみたいな店しかない函館の唯一の救いだよ
3101,この店舗は腐っても蔦屋書店、ツタヤのフラグシップ店舗ですからねぇ。
3104,コンタクトレス対応なので実質他社クレオッケー（過激派）
3108,まぁ函館にはサイゼは愚かガストすらないもんな！
3110,なんで北海道で検索してるのに大曲のサイゼ出てくるんだ！と思ったら、北「広島市」「大曲」地区の店なのか。紛らわしいわ！
3113,ほんとこれ
3117,勢いつけてえいってやってるのかわいい
3119,だがスマホの薄型化が過激化した結果流行らない
3123,ガジェオタなら誰でもできるな
3126,ねぇねぇ！出来たよ！しかも伝票番号20番で先越されてて辛い https://t.co/1wpsVBVnyt
3127,ほーーーーー！！！マジだああああ！ https://t.co/8FvpMsJjSx
3128,え、！？？？？マジ！！！！！！！？？？？蔦屋、しかもセルフレジでNFC解禁マ！？？？？？ https://t.co/aQAmuPgM2p
3135,仙台が大都会化している
3138,藤井聡太をガン見するバイト先のPepper
3140,にしても、キーホルダーの量に対して対象商品の在庫が圧倒的に足りてないんだが大丈夫なのだろうか。108円おやつは買い占めちゃったぞ
3142,アイスはなんかくじ引いたら当たった。美味い
3143,キーホルダーを買ったらおやつが付いてきた https://t.co/kXhopmfvfU
3151,540円味玉付き（クーポン） https://t.co/WAs2R0KGX1
3164,えええ？都会だと言いはるのにショッピングモールすらない街が海挟んだ向かいにあるって、本当ですかぁ？
3174,ついに横浜駅が増殖を開始したか（違
3180,寝るぞ
3182,日比谷線に、こんな三画面LCDあったっけ？新型？
3189,"https://t.co/uxiYk8sBbV

今日ですね"
3190,せきみやさん幼少期エピソード面白すぎる
3203,TP-link、うちの会社では割と悪評高く、何故かITリテラシゼロの通販好きが買ってしまうのでうちがサポートしなきゃならんくなってめちゃくちゃ面倒なので自分で設定できない人は買わないで
3205,せたなライドは今度は体調いい状態でまたは知りたい
3206,追いつくために必死だったが
3207,せたなの時は一番大きい峠の手前で腹痛に合って大変な目にあったからな
3212,ユーロトラックシュミレータほしい！ー！
3216,電子マネーより先にはよカード決済NFC対応はよ
3217,マックほんとカード決済も未だに出来ないとか遅れてる〜wwww
3227,は？3期か？OVAか？
3231,"私の時間は3:41.51です
ラップ時間:
1. 2 57.12
2. 0 44.38

安い方が倍する方より1分近くオオカ回るのは辛い https://t.co/JOko21wmqB"
3232,安い方が回る https://t.co/W2ekICzXJu
3233,https://t.co/ydVSl8cBAf
3234,価格差 https://t.co/wk04tiNT2Q
3235,ハンドスピナーきたーー！！ https://t.co/mJmzuWnMo1
3272,今日は土用の丑の日 https://t.co/Lk1uNEHvGZ
3278,くれちゃん、自我を持ち始めてる説
3281,アメックス、コールセンターの電話無料だし、1.14514秒で電話出るし完全に神
3291,"まぁ、自転車部としてJCBの加盟店審査受けるかと言われたら必要ないかなと思う。
大学提携カードとか何処もだいたいSMCだし、つまりはV/Mばっかだから問題ないかと"
3294,マスター新ロゴだ
3298,くれちゃんBahoくんが好きやねぇ
3300,なるほど
3302,"個人印鑑 チタンつや消し ケース付 10.5mm/12.0mm/13.5mm/15.0mm【本数限定・10年保証】【送料無料】 https://t.co/W6Za1sEvTU #ponparemall
ちゃんとツイートできてなかった。3k円のチタン印鑑ってこれ"
3303,"個人印鑑 チタンつや消し 10.5mm【本数限定・10年保証】【送料無料】 https://t.co/LJxZQsA3Dz #ponparemall
小さくていいならこっちでもいいと思うけど1k払うだけでかなりサイズアップするし普通に15mmに、しといたほうがええと思う"
3304,買ったやつこれですな。安いけどちゃんとしてるしおすすめです
3305,旧印鑑の4倍である https://t.co/AkYoEMtN9v
3306,計ったことなかったけど約100gあるんだな https://t.co/OVPGWYXw1y
3307,セキュリティ上良くない気がしますが3000円で作ったチタン印鑑です https://t.co/quZyqCm7Jv
3308,"パナソニック：タングステンで印鑑や手袋開発　加工技術応用 - 毎日新聞 https://t.co/w5LXR9l2iF

5万ならありだな。実印にしたい"
3309,"ダイヤの次に硬い「タングステン印鑑」パナソニックが12月発売　蛍光灯製造技術を応用 - ITmedia NEWS https://t.co/6yKWdh3vqf
お値段なんぼや！"
3310,2桁万円しそう
3311,ちょっと待てチタンを超えるやばい金属系印鑑あんじゃん欲しい
3317,ツイートから抜かれた
3324,もしかして昨日送ったやつ、ミニレターサイズだった説
3329,明後日行くしかねぇな？
3334,チタンの印鑑はいいよ。重いから力がなくても綺麗な印影になるし、所有欲をそそる
3335,もうチタンでいいよ
3341,それはそれとて、Blame!面白かった！
3342,ドア開けたら閉めてってくれ
3355,せっかく留年したならなんか作るかwってノリで中途半端に手を突っ込んでる俺はある意味では正解なのか
3366,"バス1本→290円
乗り継ぐ→190円+140円-乗継割引90円=240円"
3369,岩手ならそろそろできて良さそう
3381,課題done;
3394,隣やその隣の部屋からバッシング受けそう
3401,https://t.co/SGWt5uQAe9
3402,半年は騙し騙し使ってるけど普通に辛い
3403,メガプリのメガネ、いくら使う時間が長いとは言え、壊れるの早かったな。正確にはグラスのコーティングが逝ってしまった
3409,NFCpay使えるようにはよしろ
3410,ガラパコス仕様のアッポーペイとAndroidpay死んでくれ
3412,あ、筆者に対してです https://t.co/JK1QHbiQM1
3414,って感想
3415,おめーのせいで日本にキャッシュレス普及しねえんじゃアホ
3418,雪降地域なのに路面標示しかないの頭悪いでしょ
3419,函館の道は案内すらないからもっとクソだよ
3421,わかる
3443,なお競争率
3447,これほんと嫌い
3451,ネット専業銀行の方がセキュリティも高いし
3452,こういうのがあるからネット銀行の方が好き
3457,日本そのものに希望なんてないんだよ
3461,函館はパチ屋駅前にありますね。田舎だもんなぁ〜
3462,せやな、地元にも…と思ったが青森市はあるけど弘前はないし、五所川原は（経済的に）荒野だし
3467,C帯で経験者ガチ勢が互いに落とししてる図
3469,電通大行ってたらもっと悲惨だったかもしれないが幸福度は高かったんじゃないかなと
3475,"大学も街もクソクソ。
ダイエーモール"
3476,ここまで本学嫌になったのはとある無自覚教員のせいだからな
3481,ホモ下宿の数奇な巡り合いはなかっただろうが
3482,いやもうほんと、もっと頑張って電通大行くべきだったよね
3487,人口比で同規模の青森より過疎ってる
3488,ただ、このへんはコミュニティが閉鎖的すぎる上に一部日本語の不自由なキラキラ女子が混ざってるので精神上よろしくないのでおすすめしないので札幌でやるのをおすすめします
3489,Ingressもだいたいこんな感じ
3496,https://t.co/ba6TVvgjX6
3498,"早稲田「オシャレに金掛けすぎてパソコン買うお金ない」
俺「パソコンに金掛けすぎてオシャレする金ない」"
3502,コスカメラマンかよ
3505,くれちゃん、実質本学ツイッタラーの集約bot
3506,くれちゃん文脈生成精度良すぎて怖い楽しい
3519,くれちゃん草生やしてて草
3525,サンクスにWelcome to FamilyMartって垂れ幕貼られてるせいでこのクソコラ作りやすくなった
3526,ちゃんと治ってる。8101919114514334334点
3528,ローソンのスペルが違う。-11451419198109310721点
3535,上2つ、1年以上（2年以上かな？）も過ぎてるからカンストしてるわけなんだけどツッコミが1人からしか来ないのつまんない https://t.co/YBnetWiPUB
3539,アプリで賞味期限管理始めました https://t.co/H0jTwvXat2
3544,就職したら欲しい
3545,"『19インチラックスタンド(¥4,500)』 フリマアプリ「メルカリ」で販売中♪ https://t.co/vAh62mnCDn

これissacあたり買ってみて"
3546,https://t.co/KXQjtxlwpt
3549,利害の一致
3566,ロコモこぉ〜^ https://t.co/nGKVK7XXWp
3567,なんか知らないうちに結構下がってない？
3570,草
3572,どうも、アルファベットフリックマンです（iPhone時代長文打つときだけqwertyに切り替えてたがグーグル日本語入力だとフリックとqwerty切り替え不便なのでフリックで頑張ってたら気づいたら慣れた） https://t.co/UcBCBxaJQf
3581,ヤマトに一切の非がないと判断して断言できないぞ
3582,"宅配ボックスの仕組みが実は未だによくわかってないからあれだけど、間違って入れたので取り出したらもぬけの殻…やべぇと元に戻した。

まぁだとしても窃盗したのはヤマト配達員で無いとしてもミスして窃盗されたことを配達員は上司に報告しなければならなかったはず"
3589,女性絵師さんに多そうな気もする（）
3590,さっきのゆずこ氏にかかってたクソリプ主、クソリプメイカーって感じのツイートしかしてなかったし、前に自分がクソリプを頂いた（爆）ときのクソリプ主も同じようなツイートしてたので、クソリプを見掛けたり吹っかけられたらブロックが一番いいね
3592,"だって顧客はヤマト側にとっても荷主である通販会社だもんな。ヤマトはあくまで届くまでのプロセスの外部委託に過ぎないし、購入者にしても取引相手は荷主の通販会社側。

通販会社経由で配送業者に連絡入れたほうがいいな"
3593,配達来ないときは通販元に問い合わせたほうが吉。僕学んた
3597,すげぇな。これ柚子胡椒氏が事の顛末を全てツイートし終えてからのリアクションなのにこんな物言いするんか。すげぇ野郎だ
3601,まぁ話見た感じ普通に配達員の窃盗だろうな
3605,函館って感じ。
3608,小学校で使ってた
3613,Pythonでええやん
3614,スクリプト言語書く為にわざわざ冗長なことしたくない
3637,サイン面倒だからPIN押させろ
3638,どうせわからんと勝手に決めつけてるんだろうなぁ
3653,何度も言いますが俺は客先でオスのダックスフントに発情された
3657,ロードでもそんなんやったことない
3658,ママチャリヒルクライム往復160km
3659,ymobileでauのガラホを使う https://t.co/uh0nYbNz2P
3663,なるほどそういうゲームにしたかなるほど
3665,まぁやっと前に進み始めた感じはする
3678,函館よかマシ
3686,時計見たらそうだな、タイミングがアホガール並に良かったのか（悪かった）
3688,にしてもすげぇな
3689,自由は行き過ぎると自由が無くなる、経済でも似たようなのあったよね
3694,またせ過ぎだこんやろー
3698,水位下がってしたみたいなので大丈夫っぽい
3700,おいちょっと待て近いやん。
3703,氾濫可能性マジカ
3707,急に壮絶なストーリーが始まった
3712,"案件で回るお客さんでたまにいる「テレビはよく見るけどネットやらないのよね」
俺「ネットはいつも使うけどテレビ見ないのよね」"
3714,みんな雷大雨大丈夫？ https://t.co/mBUpSlAfY4
3716,NCVのライブカメラ見ようと思ったらチューナー無かった
3718,やべぇよやべぇよ…
3727,交通網壊れる
3731,何だ今の音
3733,下宿集中豪雨緊急対策集会
3734,下宿ネット死んでねぇよな？バイトの続きが始まるぞおい
3735,近い
3736,復帰
3737,エアコン止まったあああああ
3738,おーおーとー
3739,あああああ停電した
3741,震度2
3742,ドーン！
3743,スポットエアコンと扇風機止めたら死ぬけど耐雷サージタップ1系統しか挟んでないのでサージ電流来たら死ぬ可能性高いの無理
3744,外が明るい
3748,マジで洒落にならなくなってきたのでアースごとメインコンセント引っこ抜いた
3749,下宿壊れる
3752,外からスゲェ音鳴るわ電気勝手に付くわ寝れん
3754,ファミマ行くしかない
3758,くれちゃんが瞬停に反応してるのかわいい
3765,瞬停しましたねぇ！
3768,ガラホでもグーグルマップが見たい！ https://t.co/AdU2KeT9R4
3774,あたかもガラホ専用に設計されてるのかってくらい親和性高いUI
3775,わかめそば氏がqwertyキー付き端末を好んでた（気がする）せいかは知らないが物理キーでも問題なく操作できるようになってるそばちゃほんとすごい
3776,ガラホでツイッターできるようになったぞ✌ https://t.co/ex0coE8K3k
3778,PSPのジャンク、ジャンクですら高いもん
3779,PSPの補修パーツをヤフオクショップからサードパーティのを買ったら三角ボタンが押しっぱなしの不良品で、メール来て代品送ってもらったが、今度はRボタンのゴムの位置が2mmもズレてて、もう諦めて純正品を別の通販でポチった
3780,教訓:補修パーツは純正品を買おう
3796,余計な情報を1割組み込むと他人が感じる信憑性が上がる［要出典］
3797,ミオナさんは実際会うとガチのクリエイターだなって感じの強いオーラ出してる男の娘
3799,15年前のルーターなんていつ死んでもおかしくないからぁ！
3800,順調に行く必要があるのでお願いだから最新のパソコンと最新のルーター使って
3801,今日は案件過去最高の7件回ったのに、朝はいつもより遅く出発、途中詰まる案件2連続、昼飯・昼休憩は吉野家で20分だけ、帰りは退勤時間ギリギリで辛い
3803,バイト先だ
3805,ツイッターアプリだと画質もとから絞られるからクソ
3806,テスト2 https://t.co/crk11Jo9hO
3807,テスト https://t.co/LNnpSTTMio
3809,ものはいいのに絶対ブレる
3810,リローデッド、確かにカメラがかなりひどいよ
3817,こういう会社好き
3821,ネタを知ってるのかよくわからない
3840,"えりおるん氏が言いたかったのは多分
「Androidが待受のケータイです（GooglePlayが入っているとは言ってない）」かな？"
3842,Android4.4.4のカスタム入りですよ https://t.co/GZhxuKONrW
3843,ガラケーです https://t.co/KloTmYyj8T
3845,客先でオスの犬に発情された
3848,"中国人じゃないんだから何でもかんでもチャッチャ系にすりゃいいってもんじゃないよ。

なんて函館はこう多様性ないのかな。プライドは高いのに金はない、年寄り率高い、そらの年寄りが函館バブル経験してる老害、なのに前線から引かない。役満。"
3849,俺の食いたかったラーメンだった
3851,あらうまそ https://t.co/VoJ3yguiO5
3855,にゃーん（置換されました）
3856,し
3857,狭いくねくねした住宅街の路地をアクセル全開で走ってきて、見通し悪いとこでありながら減速せずに突っ込んできて、俺がカーブ先にいないの確認して出庫しようとしたらクラクション鳴らしまくった上に通りすがりに面付きするSUV乗りのおっさん。最高に函館って感じ。
3865,寝るぞ
3866,new game!!最高だったので最高の一日になりそう
3867,dアニメ契約してたのでBS11より早く見れたわけだ
3871,あぁNEW　GAME！！最高か
3883, うんこもりもり
3884,デバッグ用　&gt;&gt;RT
3895,"メカヲタ。さんの３大疑惑

メカヲタ。子持ち疑惑 ←真
メカヲタ。プロ野球選手疑惑 ←偽
メカヲタ。男の娘疑惑 ←？

信じるかどうかはあなた次第！
#あなたの３大疑惑 https://t.co/Er6A2GwwT6

あの"
3896,"キッズケータイ、俺の希望に完全に合致しててですね、
・FOMA simを使うために3G専用がいい
・用途としてはCメールと電話の待受用、発信やメール送信はしない
・microUSBで充電出来ると吉
・安い
・小さくて電池持ち良い

これ、完璧に合致してメルカリで送料込750円"
3897,"てまー「君何歳？」
俺「21ちゃい！」 https://t.co/sw1U3vA6HI"
3898,（カード会社に）買ってもらった、はじめてのきっちゅけーたい！ https://t.co/5QoC4jFAmt
3901,反則と言いたい気持ちはわかるが、もし反則と思う気持ちが離れない職場にいるならその仕事やめるべきだと思う
3907,良い https://t.co/HtlIm1BCoS
3908,独立行政法人淫夢研究機構
3909,函館高専カツカレー工場とか情報ガイジ収容所とか https://t.co/jP5fjYHOXs
3910,この辺、函館高専のヤンチャ奴が立てたスポット多くて面白い
3912,大学周辺に俺が立てたポータルだけでも2つか3つポータル生えた
3913,はよ豊洲に移せ
3914,まぁでも衛生管理上そうじの行き届きにくい溝があるのは良くないわな
3929,可愛いだけじゃない素晴らしい作品だった
3930,いいラストだった。神作品
3931,冴えカノ♭、完全に神だった
3934,よし、これで時給アップだ！！
3935,函館店と同じ契約臭い…じゃあもう全店導入されたのかも https://t.co/Bjks7EBFDJ
3936,Welcome to ようこそ https://t.co/iYzDhr4wFb
3937,正直ネット配線的に面倒な案件出ないことを祈りたい
3938,明日は確か合法的に女子校に入れる日です
3939,バイト中の昼飯大戸屋にするかー
3943,つまりどこかで見た大戸屋のクレジット対応は一部情報は古かったのか（函館の大戸屋が人生初大戸屋） https://t.co/6nZRz3Cugr
3944,"かんぴょうストラクチャー
#ThinaticSystem https://t.co/3ZYdZvmALd"
3945,函館の大戸屋はクレジット・電子マネー・銀聯対応だからいいぞ
3951,くれちゃんがてまーくんに完全に調教されてしまっている
3962,だがそれ以上に、本学のマカーの8割はコンソールに触れたことのないキラキラ女子・ファッションウェイ男子が多いということがわかった
3963,今日の勉強会でfish shellという新世代のシェルがいいらしいという知見を得た
3964,今年の3年生、技術力が一部の人に集中しすぎてるんじゃないかってくらい今日の来てる人たち知識なさすぎやしませんか
3978,クララが立った https://t.co/saguFdQBeP
4014,だれも安倍政権を100％支持したい訳ではないくても、野党が糞すぎて任せせたくないから安倍政権でやってくれが5割くらいだと思うんだ
4017,某え氏ら何があったんだ…
4032,ジュワ～ https://t.co/zUbhyK4eUX
4033,うっほ https://t.co/I3wBH4YIYP
4034,池袋は114514回行ってますが分かんないです
4036,新宿簡単とか言うやつに私鉄乗り換えさせたい
4037,南千住で地下鉄とJRの高さが同じとかに慣れてるので地下鉄が何故かビルの上から入るのに違和感なかった
4038,新宿のほうが分からない
4051,函館は本州
4056,このだるさの原因わかったわ。ここ昨日と一昨日、サプリ飲み忘れてないか？
4060,何もしないで時間は過ぎてゆく
4061,気づけばもう、17時だし大惨事
4063,札幌から、1時間どころか普通に函館まで来れそうなレベルで遠いとこ行ってませんか
4074,でもそもそもどこのバスも分かりにくすぎるのは問題だとは思うが
4079,噴火湾と津軽海峡だもん、気候違うに決まってるやん
4080,函館、恵山はまだいいとして、茅部の方なんて函館の都市圏とは完全に分離されてるんだから合併するの間違いというか、主に天気予報が当てにならなくなった
4083,チャリで走りに行くかと思ったがカラオケ行くか
4098,とりあえず、やばい宿なんだな…なんか
4100,それ函館の前で言える？
4105,"https://t.co/qpNfQmAJYI

これは酷い"
4107,羽田がどっかで
4108,やっぱりそうかよしAMCはSMCで作るか
4138,もう2年も経つのかぁ
4143,その情報もっと早くに知りたかった〜
4145,コネクトよりコミットの方がそれっぽい
