,text
795,なんで｢接待＝ゴルフ｣なんやろ。ゴルフって道具揃えるにしろグリーン回るにしろめちゃくちゃ金かかるじゃん。どっか空調きいた会議室借りて皆でマリオカートしたり桃鉄したりすれば良くね？
796,"娘「パパー、フェミニストの真似して〜」

父「男女平等な社会の実現、性差による賃金格差を無くして平等な社会を作る。」

娘「本物のフェミニストの真似して〜」

父「女性差別反対！男は潜在的に性犯罪者だからエロ漫画発行禁止にしろ！
女性を性的消…"
797,"【JR町田駅南口のカオス県境】
まず中央改札からヨドバシ側に出ようとすると県境が現れます
上下で管理者の違うエスカレーターに乗ります
ヨドバシに入った途端真っ二つにされます
車で行っても駐車場の螺旋スロープでナビがやかましくなります https…"
798,歯科衛生士のお姉さんがアニメ声な上に推定Dカップの低身長でどこも悪くなくても通いたい。
799,若いオタクが多いイベントに出かけたとき、急な腹痛のためにトイレでふんばってるときにドアを叩かれて「ウ　ン　チ　ー　コ　ン　グ　っ　て　知　っ　て　る　？」って甲高いガキの声で叫ばれたときはインターネット文化への怒りと憎しみで憤死するかと思った
800,北海道帯広市 https://t.co/I2DSFiOGff
801,"""情報系の卒業生を採用してもメリットが小さい""というの、「実務に役立つことをしていない」という意味ではなく「プログラミング能力がない上に情報科学についても特にわかっていない」という可能性があり、大学はもっと学生をしばくべき"
802,エアコン「霧ケ峰」50周年でギネス入り　最長寿ブランド https://t.co/7WhVfUFTYz
803,"えとのフレンズ　
#えとたま https://t.co/DupjlI9D1Z"
804,誰かに分かってほしいんだけど、飲み会とかでスマホをテーブルにべた置きして「これこの前の写真ー♡」とか言って指でどんどんスクロールしていく人すごいと思いません？ゲームのスクショとかあれなもんとか一切無いの。私のフォルダやばいよ。見られたら日付跨ぐ前に殺…
812,「アメリカのレンタルショップに日本のアニメなんてほとんど置いてなく、ディズニーやらがアニメコーナーの棚を占め、日本アニメなんてその他の外国アニメとしてちょこっと置かれてるだけだ。日本アニメが世界で人気なんて勘違いだ」みたいなツイートがあったけど…
813,公式に一度も外国語に翻訳されていない日本アニメがほとんどである一方で、ファンサブ（日本アニメの海外ファン有志によって非公式に何ヶ国語もの字幕やローカルネタの注釈がつけられ非公式アップロードされたアニメ動画）があるのに、言葉がわからない公式のソフ…
815,世界中のマックで使われているセルフオーダー機、テスト期間終了してただの置物になってた… https://t.co/VpKszwRRtS
816,京都産コンパイラ，エラーがあっても「ええコード書きはりますなあ」以上のこと言ってくれなさそうだな
817,こういうのでいいんですよ何十GBも保存できるBDに30分2話しか入ってないとかクソでしょ入れ替えめんどくさいし
818,メイドインアビスのBD上下2巻だけなのか
820,『SNS部解散しました！？』の委託販売ですが、来週水曜日以降のアナウンスになります。もうしばらくお待ちください。
821,若い調子こいている女を調伏する漫画は飽き飽きなので「給与ではなくやりがいを求める優秀な若者を求める経営者」「学費なんてバイトすれば稼げると言い張る経済観念が更新できていないおじさん」「保育園に預けるなんて甘えとこぼす姑」あたりを次から次へ…
822,i will block the sun https://t.co/bvLVZvg1wR
823,"普通の人「ファーwwwwwwwwwwwwwwwみそしる売り切れwwwwwwwwww」

半音低い人「ミーwwwwwwwwwwwwwwwみ♭そ♭し♭る売り切ど♯wwwwwwwwwww」"
825,なんの躊躇いもなく人間を押しつぶすことができる
826,満員電車慣れてきてしまって嫌
830,富士通、携帯電話事業を売却する方針を固める。 https://t.co/4OLp8u9R8L https://t.co/jvMuOccaUL
838,ぜったいこらがぞうだるん！ https://t.co/WaqOz0cciF
839,やっぱりあがらねーじゃねーかるん！（マジギレ https://t.co/eOfkKm4vQm
840,あがらねじゃねーかるん！（半ギレ https://t.co/YW8cZXXhOl
841,LINEで「花火」とメッセージを送ると、画面上に花火が打ち上がる仕掛けが話題ですね！！この機能を使えば気になる異性とLINEをするきっかけを作れるだけでなく、自然な流れで花火大会に誘えるのでおすすめです！！！！ https://t.co/u3zE…
842,それでは、美しいプラハの街並み、そして観光客にちんぽ弄られ過ぎてツルッツルになってしまった青年像をご覧下さい。 https://t.co/YaKa0m26SW
847,体重計に乗るフェネックです。 https://t.co/mNAVxGVs6m
