,text
120864, 日本においてAndroidというクソOS以外のスマホOS以外のスマホの選択肢がiOSしかないからiPhoneを使うんです（迫真
120885, 通報しました
122148, こんど、わけあって100ｋｍのロングライドにあの白シャッセで挑むことになったんですけど、28Ｃ→25Ｃタイヤにするとけっこう走りやすくなりますかね？
122153, っホットケーキ
122325, 平日に１泊、宿とれました。あとで旭川にも１泊とります
122326, 今そんな場合じゃないんです無理です
122327, わりと快適なん？
122332, ｳｨｯｽ
122563, http://t.co/Z54NNviV0y
122574, ３ＤＳのことです（真顔
122680, ＳＭＡＰライブがあるという時点の一言だけですべてのあきらめがついたので良かった（）
122682, とりあえず、ＳＭＡＰライブがあるという時点であきらめました
122703, 日付変わったら予約可能になります（クレカ枠がない
122710, 美深→札幌で回るから、微妙なんだよなぁ・・・
122714, 親も同類だったから知ってた。うん。その混んでる理由がしれただけであっさりあきらめがつきました
122728, ・・・
122734, キャンセル待ちに期待できるものなん？
122736," その福○とかいう温泉も同じことやってふとみ温泉よりも高かったかな・・・
最近タオルとかなしでやっとまともな値段になったけど県民からするとかなり高い部類"
122738, ７０００円までの上限付きです「
122741, ２２００円ですね。でも温泉も入れると考えれば安いな
122743, あれ、通常料金＋深夜料金じゃなくて、あの値段で入れるってことなんです？
122744, ｳｨｯｽ
122746, おおおｗｗｗちょっと有力候補にいれますｗｗｗｗｗ
122755, マジか。わんちゃんあるな
122783, さっき相談したんだろ！なんで北サブと全くおんなじ考えが帰ってくるんだ！とらえロー！！！
122788, 美深のトロッコ王国とついでに札幌街散策する下宿民旅行を考えてたんだけど、美深遠すぎてやばいから、札幌の安宿で２泊するつもりだったんだが、ありえないほどのホテルも満室で吐血気味って話
122791, 人生で１回だけ委追ったことあるけど、そこは味噌汁とアイス食べ放題でとても快適だったなぁ
122799, カプセルにしてはかなり快適そうだ。値段もよい
122805, どこどこ？
122812," 行く予定なんだけど、ホテルぜんぜんあいてなくて白目。
札幌なんてあんなにホテルあるのに宿の１つもあいてないんだもん。おかしい。"
122814, なんでなんだろ・・・平日なのに混んでるのおかしい・・・
122818, しらべたけどこれじゃない。平日すらあいてないんだもん。16～19日
122820, きたまえとは
122824, そうなのか・・つまり札幌駅前に豊田の工場あるのかな！？
122825, それｄ・・・じゃねぇよｗせっかく社費で泊まるんだから、ちゃんとしたとこ泊まらないとｗ
122930, ４つ同時もあるのか・・・１００％静電圧式だな・・・手袋無理やん・・・
122932, 光学式は２点くらいまでだったら同時認識できるよ。抵抗膜式は仕様上どうあがいても同時認識はできなかったはず
122933, ビートストリームは静電圧式だったか・・・
122935, うるせぇ（ﾄﾞﾝ
122941, ｱｯﾊｲ
122942, えっ（ガチ勢怖い
123143, 0でもないから、やはりなにもないって意味でとらえといて。空集合的な
123149, ０とか何もないって意味だお
123150, うわぁ（）
123438,   「」
123550, ぬまさん今日あとインする予定ないです？
123554, 俺もなにげに文学にそういうこと言われてだんだん戦々恐々としてきてるから大丈夫。俺でも引き受けられる程度のしごとだ。
123586, 写真はレンズ本体のmicraSDに保存されるぞ？
123652, それです！
123659,  すでにその人あきらめてるのでWAV使ってるわけ何で大丈夫です。あとALAC仕様公開されてからそこまで使いかって悪くはなくなったですし欲はないですが悪くもないですよ！（必死
123660,  いや、僕はALACなんでいいんですけど、おとなりはDAW使いなんでいつでも音源いじれるようにWAV使ってるとのことです
123665, そのせいと思われる圧倒的チーの差がでてきたのでやめました
123673, 調べた感じだと、曲単位での管理は不便みたいなかんじでかいてるんですがそれは・・・
123713, 圧倒的問題時～ｗｗｗｗ（今更
124379,"　なんでや！
下宿の車そんなよくない・・・"
124381, ＡＴ車で左足使わないだろ。ない言ってるんだ
124407, これはいい
126030, いけるさ！（無責任
126031, lumiaにMVNOSIM刺そう（提案
126032," それ気になるよなぁ。
でも、自分持ってるiPhone5、プラチナバンド非対応でLTEつながりにくいから、年度変わってからiPhone６に取り替える"
126033, 来年度からsimロック解除になるし、わんちゃんある
126035, そこでｵｼｬﾚにlumiaだしましょ？
126060, なお、へたくそなのでよろしく
126068,  静電圧式だとあんなに融通効いた判定にならない・・・正確さは余り必要じゃないし、安い光学式使ってるんだと思う。だってあれ32型くらいのでかディスプレイ1枚で動かしてるのにそんな大きさのタッチパネルとかめちゃ高くなるやん
126071,  え、あれ光学感知だからいくんじゃないん？
126074, 腕を筐体に置かないで、浮かせてやった方が手も釣らないしやりやすいぞ
126529, ﾋｪｪ
126531, どういうことだおい・・・
126698, はぁ～い！
126699, 名前直したんで許してください（お酒全然分からない
126701, とりあえず酒じゃぁぁぁ（酔っ払っているなまはげ）
126702,  ┗('ω')┛
126703,  よっしゃ札幌オフじゃ
126704, 弘前のなまはげです（）
126705, せやな
126706, そうじゃ（）
126717, カプセルか
126730, では折りたたみ自転車登山がんばってください（＾ω＾）
126731, クロスバイクはガチでちゃんとした自転車で買った方がええぞ。僕経験者
126736, ツイッター上くらいメカオタ名義で呼ぼうな？
127107, とりあえずデジカメ買ってもらいなさい
127108, せっかくいいフィルムカメラありそうな話聞いてるのに、デジカメに頼るとか甘え
127113, 本来夜景なんてそんな手軽にパシャってとれるもんじゃないもの。今時のデジカメの性能が良くなりすぎてパシャ取り出来るようになっただけ。基本は長時間露光よ。
127114, フィルムカメラならISO感度高いいいフィルム買えばいい。でも、ISO８００くらいまでのしかみたことないから、夜景撮るなら三脚使って長時間露光するしかないかと
127137,"   （＾ω＾）/やぁ
つげっちはお盆明けにならないと来ない模様なので、盆明けに行こうって話してますがどうします的な横やり入れときます"
127478," マジか・・・（凸れたな）
津軽衆ねぷた出陣予定に書いてたのに来なくて代わりに本日終了の文字が来てびっくりした"
127488, マジか
127970, あれか。ちょうど裏で作業してたときかな
127971, まさかいるとは思わなかった
128104, せめて本名抜いたのにしてくれな？
128108, 空白かな？
128313,"   あれさ、１人につき１枚までしか使えないから、人数いないと使い切れないんよ・・・ポンパレで買った割引券だし、使い切るのに協力してほしい・・・
なお、少年の割引券と併用できない可能性あり"
128317,   よければ５００円割引券あげますぞ？
128356, いなり、どんぱち、恋よベネット。　第1話
128398, 両手を持って行かれました
128400, おら、新型デミオを錬成しようと思ってや！
128571, 英語の不審なＤＭが私宛に送られてきました。垢乗っ取りを受けている可能性があります。アプリ認証の設定を確認し、パスワードを変えることをおすすめします。
128648, 一文字か・・・あそこ行ってみたいなあとは思ったｓんだよな
128649, うまそうどこだ
128655, はい。
128789, 焦げ臭いのはどうやらロシアの山火事が原因らしいです
129011, 廉価なのに3万・・・・ｳｯ
129022, それだ！
129104,  道民怖いよふぇぇぇ
129116, 良さ👏
129117,　ｱｯﾊｲ
129120, それな
129170, ﾃﾞｽﾖﾈｰ
129173, 114514
129216, せやな
129231, 印刷の方が見やすくていいって偉い人が行ってました
129240, つまりネズミーランドは・・・あれ、体が
129241, 北海道新聞な。あれも左よりてかもろ左翼で有名よ
129256, っ道新
129296, ありが（ﾊﾟｼｭﾝ
129400, お金ピンチなんで
129469,  なんだこの原付乗れない仲間たち（同じく
129607,  ミラーレスあります
129636, 悲報：調理器具水道等ほとんど共用で使ってるにもかかわらず電気代がりょーくんより上
129704, appendでlog.txtから拾った配列に追記してるはずなのにまったく中身が変化してないんですよねぇ・・・もちろんテキストファイルの同時起動してないです
129707, 公立大学あるあるの山の中の大学なんですよｗ
129711, 途中から回りが畑しかない丘を登っていくんですよね・・・吹雪いたときやばい気がする
129713, いや、未来大の立地的な意味で・・・
129714, 雪道自体は慣れてます僕雪国出身なんで（真顔
129825, わからないです
129853, 既に解決済みでした
129858,  いいんだぜ？帰省するついでに札幌行っても？？？
129963, 今ではないでしょ！
129979, それ以外にはこれといった持続的効果が認められる課金場所がないことに注目
129988, ヒント：地球側圧倒的不利、主人公がいくら頭が冴えてても今のところ活路なし
129989, アルノドアゼロ見ような？
129990," 全部ちゃんと見ような？
こんかいのアルノドア・ゼロは説明臭くもないし、主人公がやたら頭が冴えてて、絶望的すぎる状況なのに気になるストーリー展開ですのでとても楽しみです"
129991, 今期の話な？
129992, 安定の虚淵クオリティで絶望視か見えてこなくてとてもおもしろいので見るべき
130001, ()内に数字入れろってエラー返してくるんですが何を入れればいいんですかね？
130002, あと、プログラムを終了させる関数ってなんですかね？検索してもでてこなくて、調べてexit()っぽいかなと思って入れてみたんですが変化なくて・・・
130005," なるほど！間に変数挟んで、必要なときに目的の場所に出現するようにすればたしかに出せるかも！やってみます！

プログラム的にはかっこよくないかもですが、一番確実だとは思うので"
130007,  controleP5を最初の画面ではなく違う画面でだけで表示させるにはどうしたらいいかについて聞きたいと思います！
130013,  僕も！僕も!
130028, それよりjavaの方が似てると思うんだ（）
130136, 倒せるとは言っていない
130137, 時雨ちゃんはかわいいからな？よろしくな？
130318, 良さ👏
130343, 美咲フォントというフォントです。マイクラとの整合性とても高い
130345, ｳｨｯｽ
130349, えーみたいー
130354, それな
130369, あれ、どっか行っちゃったみたい
130372, お！あそこに画になりそうな可愛い女の子が！
130541, ええなぁ！
130542, うまそう
130551, それな
130552, だよなぁ・・・こちとて立場上微妙だもん・・・やり過ぎでもあるし、正々堂々戦った証でもあるし・・・うぬぬ・・・
130553," unkoな理由
・クレカ、銀行チャージが出来ない
・200円で1ポイントしか貯まらないので他の電子マネーかクレカで払った方がポイントが貯まる
・磁気カードなので信頼性低い
使える場所が少ない

ゆえにunkoカード"
130562, よき戦友よ（ｸﾞｯ（手をさしのべる
130581, ゲームPCにそんなこと出来るわけ内じゃないですか（憤怒
130626, フォントファイルをいじると直せるよん
130649, 決定
130651, 次の日曜日とか
130655, ふぉおおおおおおおおおおおおお
130656," まだある・・・だと！？
よし先輩今度行きましょう"
130657, 潰れたと聞いたんですがそれは・・・
130716, 了解でーす！
130717, いつなら聞けるか聞こうと思って呼んだけどやはり気付いてもらえなかったので、４時くらいから４スタ円卓で教えてもらえます?
130744, 　えっ
130745, ＞＞驚きの被り率＜＜
130746, 土日のどっちかで面接いれて月曜に講習会参加するんでそのとき聞きますわ
130755," なるほど。
下はベージュのチノパンとかじゃだめですかね・・・"
130759," おう！
あと、ゴルフキャディとかそもそもゴルフやったことないし、服装とか分からなくて心配なんですがそれは・・・"
130760, もちろんcar
130762, マジっすｗ
130793, やたー！
130806, いや、セーフっしょ。青森ですら来ないぞ
130838, BF4やろうな？
130854,  やばい最高「
130856,   すまんそれすごくいいわ
130862,  僕も文学に賛同
130912,  俺は違ったけどね（泣
131199, マジかｗｗ
131220, ヨドバシｲｲﾅｰ
131221, 車でもどっか行きたいな・・・
131223, 自転車（提案
131225, もういらないです（拒否
131226, ﾇｱｯ
131227, 液晶の数足りない
131228, でもそれより新幹線乗りたい
131339, そんなカクテルな→い↑よ↓～→
131375, 出先で事件に引っかかる・・・コナンかな！？
131378, ﾉ
131398,   明日５限終了後４階円卓集合な
131403,  　ええけど明日な
131405, そうそう。ただJavaはｷｯﾁｷﾁのオブジェクト指向だから、クラスの概念強すぎてprintlnって打ちたくてもsystem.out.printlnって打たないとダメ。その点で簡略化されてるのがプロセシング
131409, 別言語ではあるけど、Processingの言語をJavaに変換して動いてるような感じだから使い勝手がJavaに似てるんだよ
131413, ProcessingはJavaの上で動いてます。ＯＫ？
131417, 大学からﾃﾞﾃｹｰ
131421, 短期間でいいもの作りたいので見た目があれでも仕方ない使おう
131423, それｄ・・・あるものは使いましょうよｗ
131491, ネル
131495, 俺の！子供ほど大切にコーディングした！マクロが機能したんだよ！！！
131506, なるほど
131507, えらいこと　＃とは
131518,　函館からも遠いんだぞ・・・
131519, 遠いんだよｗｗ北海道だぞｗｗｗ
131520, とにかく函館は都会なのか田舎なのかよくわからない独自の発展してる感あるｗ
131521, 蔦屋書店
131526, どうやら函館に飲茶やってるミスドないみたいなんですよねぇ・・・しかも都市の広さに対して２店舗だけという・・・地元より酷い。冷遇すぎぃ
131563, ここは日本ですって教えなきゃ（使命感
131566, ほんとだｗてかこれ函館かいなｗｗ
131652, こころぴょんぴょん待ち！✧ヾ(❀╹◡╹)ﾉﾞ考えるふりして(*≧o≦)b❤もうちょっと近づいちゃえ！☆♡ヾ(*'∀`*)ﾉ♡簡単には教えない(／≧∇)／＼(∇≦＼)／♪♡こんなに好きな事は✧:.ﾟ٩(๑&gt;◡&lt;๑)۶:.｡♡内緒なの～！((ヾ(๑ゝω･)ﾉ♡
131654, あー＾こころぴょんぴょんするー
131664,  それな
131687, 悲しさ👏
131707, 単科大勝ち組
131749, 金調達できる気がしないｗｗ
131751, ふぁ！？
131752, 怖いのでけっこうです
131755, ふぁああああああｗｗ
131757, 俺の部屋より汚いけどﾁﾗﾁﾗとパーツが見えてていじり体感ある
131760," うわぁ遊びに行きてぇｗｗ
愛知オフするかｗｗｗ"
131764, ｺﾁﾗｺｿｰ
131765, なお、sammaryの右側でミスの場所はin correct、左側のhuman、computerでミスの場所はすべてsの付け忘れ、butの場所はガチでわかんなかった
131766, http://t.co/00FomOkcEa
131770, っ　http://t.co/Bqlch38SrC
131773," だから、適当なこと書いて、０．１点の減点覚悟で臨む方法。
だから、true and falseでは使えない"
131786, ｲﾔｧｧｧｧｧｧｧ
131812,   「Reading and Listening with Short Answer Questions」ってやつ。ボーナスクイズも減点方式だから違うページ飛んで戻ってくるっていうのをやると似たようなことできるかも
131881, 閉店前１時間ぐらいとかなら割とすいてるぞ
131910, そうそうそれだった。弥生の里と弥生いこいの広場混同するんです(^q^)
131986, なにそれぇ
132023, ﾃﾍﾍﾟﾛ（&gt;ω・）
132028," ありがとう。よし、
ﾌﾞｰﾝﾊﾞﾀﾝ"
132029, その前に私が原付免許はあるけど乗ったことないことをお忘れ無く
132032, わざわざマニュアルを選ぶから・・・よしｍちょっと貸してみ（）
132034, シフトレバー（バイクだから違うだろうけど）が１になっててもシフトレバーの押し込みが足りなくてギアが入らないって事あるから、同じようなことがバイクで起きてると思うから何度もギア入れ直してみるしかないかと
132036, ギアがちゃんと入ってないだけかと
132100, まずはパンクしたことに早く気付こうな？
132117, 大阪が和歌山とかｗ
132203, ぐぬぬ・・・ちょっとお預けかな・・・
132204, セールやらないですかね・・・
132206, このプレミアムって課金制じゃないですよね？一回買えばずっと使える系ですよね？
132217, イリヤスフィール・アインツベルン
132272, とあるラノベでは実力と評価が釣り合っていないっていう人物がいましてですね・・・
132275, そんなに高いのか・・・ｗ
132279, 高い（確信）
132281, ｪｪ
132283, （）
132346, 俺がおこなだけ
132375, ホントそれ
132420, ﾜｰｲ
132428," ﾃﾞｽﾖﾈｰ
こっちも聞こえないときあるレベル"
132455, なるへそ
132482,  せめて電源ボタンワンプッシュでおわるだけでもいけるのに・・・
132535, ﾊｲ。
132614, いいだろう
132736, たぶん１年生の大半は学内メールをメーラーに今現在の段階で登録できることを知らない
132738, 既存のサービスで（怠慢
132741, つまりメーティングプレースとメールで片付けたいと思う１年生は既にサボり癖的な何かがつき始めてるのか・・・
132803, #リアルで会ったことある人がtwitterとの違いを説明してくれる　猫耳
132812," なんだｗマジかｗｗ
だから北海道の広さをなめたらアカンと何度言えｂ（ｒｙ"
132916, と→て↑も→お腹がｧｧｧｧ（支度を始める
132919, せやな
132968, もう年寄りだからはってんんするこｔお花委だろうね
132974, なんか2分以内にカードの配列を暗記する方法を考えようとか言ってて積んでるんだけどわかる？
133164, ｴ?ﾅﾝﾀﾞｯﾃ?
133165, ｵｯｹｲ
133166, 一応弁明のために行っておきますがこの縦画面はあくまでソースコードを書きやすくするためのもので決してＴＬを眺めてｸﾞﾍﾍｰしたいわけでは
133168, とりあえず2画面アーム買うのが楽しみです。
133304, それがいいと思いますーｗｗｗ
133307," 函館空港→市内見学→札幌電車移動→市内見学→新千歳空港
って感じじゃダメなのか・・・
あと、軽く言うけど札幌ー函館間は高速使っても5時間は軽くかかるぞ"
133311, 迎えに行けるのは函館駅までです（憤怒
133424, むしろひげあったほうが似合ってるとすら言われてるからまあいいや感
133499, 生きて帰ってくるぞ
133509, では会えないな。ノシ
133522, PC組もうぜ
133600, IDってどれぇ（origin初めて
133669, 観賞用にどうぞｗｗ間違っただけなんだｗｗｗ
133671, なぜか資料２つ取ってしまったから来週渡すお。あと、飛行機ダイヤ乱れてるらしいけどがんばって
133825, お、おう（初心者過ぎて武器名まったくわからない）
133826," おおー
でも、とりあえず今は下宿民といっしょにやるわー"
133827, だいぶ慣れました
133830, それなー
133831, まぁ必要十分な機能はついてそうだもんなぁ
133832, みたいですね（ググった後）
133833, 高そう（小並感）
133834, 自分楽器入力はする気はないので、とりあえず音声出力を手元に持ってきてボリュームコントロールっていうのができればOKだったので
133835, CR-N755を再来月あたりに買いますお
133836," ２も対応だったか！すげぇ！

とりま、BDレコーダーをPCモニタで出力するときの音質を改善するためにコンポがほしいと言うね（ほしいものありすぎィ）"
133837, G430は買おうか悩んだこともあったなぁ。とりあえずはいいや
133838, にしても今更ながら光デジタルヘッドセットとか豪華やなぁ
133839," 下宿のFPSｹﾞﾏｰが疑似でもいいからｻﾗｳﾝﾖ重要って言ってたからさー
X-Fiは直差しよりは少しでも音質よくなるようにって買ったから、まぁ直って帰ってきたら売ってもいいかなと"
133843, オーディオインターフェース代わりがPC100USBです。
133844," nannka
X-FiGoProがJBL Pebblesをメインで使う前までは普通に動かして使えてたのに、最近FPSやろうと思って接続したら動かなくなってたんだ・・・ノパソもデスクトップもともに無反応"
133910, 起動5秒の世界へようこそ
133913, ２５６GBSSDなら2万は使わないと実感あまりよくならないかと
133915, デスクトップを容量不足でSSDからHDDに戻してから起動が遅くなってつらくなる程度にはSSDええぞ？です。
133920, でもSSDはええぞ？
133956, よっすぃーFPSゲーマーだったのか（驚愕
133957, ほへー
133959, ん～わっかんなーい
133995, とりあえずぽちるだけぽちるわ
134218, そうそうｗそれ使って保険適用にしてるｗ
134221, いや、親の保険に特約つけてもらった
134222," そうだよー
いまのとこ下宿で運転できるのは俺だけだしｗ（ほんとはもうひとり運転できるけど、車もらうらしくてそれまで待てっていわれてるみたい）"
134226, 下宿から借りれる車です
134277, 良さ👏
134279, 入信まで行かなくとも好きですねぇ。でも時雨ちゃんです
134280, ( ﾟ∀ﾟ)人(ﾟ∀ﾟ )ﾅｶﾏｰ!
134318, そういうことかいなｗｗ
134324, 気になる話だ
134391, これです
134394," 小4＝アンティガベイ
小５＝ザ・グレイシャーエクスプレス
小６＝ブルーリッジ
ちなみにどれも作曲者と英名はわからない模様"
134403, せやぞー
134413, 首つるのは大学行ってからにしろ！そうすればあまりの大学の幸せっぷりに昔の俺が馬鹿見たいってなるから！
134419, 一方、大学では似たような境遇の非リア充たちと妄想恋バナに花を咲かせ（絶望
134424, メーカーによっては買うことを検討する
134428, せやなぁ（遠目
134429," 返信遅すぎてなんのことか忘れてるわｗ
なに？カメリオのワードコラにJKとかかわいいとか女の子とかいっぱい乗っててｳｳｳ"
134486, いいです（シノちゃんボイスで）
134487,　ちょうど俺の部屋の真下なんですよね
134489, めちゃくそひでぇ。
134492, あんなのいたらそりゃぁ出てけって発想なるわ・・・謝りもしない、親に甘やかされて生活してるせいでしつけもなってないアスペとかもう末期としか思えんわ・・・
134544, せやな
134545, あーLINEの名前にメカヲタって入れるようになったからな
134546, そうか？ｗ
134549, 貴様は深く知りすぎた・・・
134551, どうも、ボールを動かすゲーム発表したメカヲタです
134651, 写真屋なんてそんなもんですよ
141553, なんかだいぶそのゲーム評判いいよね！持ってないけどw
142064, おひさですー！
142120,  コストの問題はクリアしてると思うんだけどね。WIMAXとLTEどっちも入ってる受信パーツ出してるとこあるし。LTE一本で絞りたいんだろ。
142122,  まあ、WIMAX自体WIFIの上位規格でしかないからつながりにくいから、繋がりやすさをアピールするためにもLTEに絞りたい気持ちはわかるが・・・ねぇ。ヘビーユーザーのためにもハイエンドものだけでいいから両方搭載してほしいですね。
142123,  LTEは確かに早いけど、通信量制限があるからテザリングを考えるならばWIMAXの方がいいよねという（ぶっちゃけWIMAXとLTEどっちも搭載してる奴を出して欲しい）
142172, 俺のタブレットは購入時のファームの跡形はまったく残っていないほど盛大に改造してますぜ
142386, すっごい使いやすいぜ~。普通にサクサク動く。
142387, おおー。おれのはこんな感じ。 http://t.co/j94l2bb
142388, そりゃあそうだ。もう届いてヒャッハー状態だ！
142411, なにを入れていこうかな・・・神のみぞ知る世界まだ１期も２期も全部見終わってないから入れて、化物語とか久々にみようかな？
142413, エロ動画見る気はないが、アニメは大量に入れていったほうがよさそうだな・・・。本当の目的はホテルでネットをやるためなんだけどねｗ
142416, なるほど。ゲッソリと明らかに歳より老けて見える体育の先生が私の便の付き添いなので、う～ん。どうだろう。とりあえず７インチタブで３００ｇ程度なので手持ちで飛行機に持ち込みますｗ
142418, 飛行機で当たり前のように使って先生に見られても大丈夫なの？？
142420, 私も要求するのは、３DS内臓ブラウザよりサクサクなブラウザと、ニコニコとようつべを寝ながら見れることだから何でもいいんだよね。ただiPodTouch２世代の時は最終的には時代に追いつけないスペックのせいでフリーズしまくりだったトラウマがあるから。
142422, www。あの人が担任だったころは地獄だった・・・。いまの先生になってからはほんとに天国・・・。総合の時間は毎回図書室で勉強できるし、ノリもいいし。もじゃもじゃだし。
142425, iPad持ってたの？？いいなー。正直言ってiPodTouch時代のアプリを使いたいからiPadが欲しかったんだけど、金がないので・・・中華パッドという選択になりましたｗ
142426, ただ、化学の追試の人をなりふり構わず怒鳴り散らすのはいかがかなってこと。
142427, いや、英語の件は別。
142428, だよb
142429, ゲッソリ。
142454, ┌(┌^o^)┐ホモォ
142484, 1日目は飯すらままならなかったけど、今はぜんぜん平気。
142485, 大丈夫。肺以外はいつもどおりだから、当たり前のようにニコニコ見たり、たまに勉強してみたりしてる
142555, あいつは昔からああだからもう変えることは不可能。先生も普通に注意してるんだけどねぇ～。なぜか頭はいいからバリっと怒りたくてもあまり怒れないのがたぶん先生たちの現状。
142556, うちのクラスの問題児がうるさくてごめんなさいm(__)m　でも、あの人はどうしようもないのです。やつを制御できる人間はほんの僅かで・・・クラスにはいないのです(｀・ω・´)
142570, いや、俺もそう思ってるんだけどさ。宿題やってきたくてもあそこまで両出されたらやってこれないって話。所詮あの人のテストは黙ってても７割前後は取れるから平常点０でもどうってことないし。もう吹っ切れてる。
142615, 溜池が機能してるとこ初めて見たかもｗ家の近くにもあるけど人通りのない場所だから見る機会がなくてｗ
142632, でも俺はガラケーでやってるよ！投稿だけはｗ理由はパケ代節約のため・・・。ガラケー版TLは・・・モバツイってクライアント使ってるけどやっぱりみにくいｗ
142639, どういう意味？
142659, ごめんなさい。専門外なもので・・・。でも軽くぐぐってみました。通常のコンデンサ＝電解コンデンサーとして説明してみると、セラミックコンデンサが半導体向け、電解コンデンサが一般回路向けといった感じですかね？
142672, 工工工ｴｴｴｴｴｴｗ
142677, ３日はかかるね。それに実際使えるのは最低でも口座番号が届いてから。つまり実質口座が使える状態で開設されるのは１週間～２週間はくだらないって感じかな。
142681, 解説ブログに書いたよ！わかんないことあったらダイレクトメッセージorリプライくだしあ
142683, ならおｋ。銀行口座の開設も同時に行うから、保険証を準備すること。あとでブログにやり方載せておく（たぶん）
142686, 了解。ただし、乗り越えなければいけない試練として、　・発送メール受信後１週間程度で配達される封筒を親がいない時間帯にはんこを押して受け取らなければならない　・これを２回行う必要がある　ということを留意しといてね☆
142687, 駅前のだよ
142761, それは設定が悪いだけ。コーデックと画質の設定さえミスんなければ普通のものより画質も音質も良くなる
142762, aviだよ～
142764, 著作権保護の事。ただし、再DLしたものを確認してみたらほとんどがDRMが外れる前の曲だったために、ほとんどDRMが外れることはなかった(T_T)
142808, そうなのか～。
142809, 東北大のオープンキャンバスなら特進のみんなで行きますぜb
142842, そんなあなたに。tweetdeckというクライアントを勧めるよ！好きなようにタイムラインを作って並べられるから見やすく、しかも複数アカウント同時投稿が可能！おすすめですよ(・∀・)
80380, はい。
80381, まだ学校いますか？もし帰る時間になったらニトリに迎えに来てもらいたいのですが(Wii U超重いから持って行ってもらいたい)
80555, なるほど
81674, なおゴールドは一人暮らし先で既に獲得済みの模様
83894, 4人組で談笑してるチェックシャツがいたら俺です
89735," 国産機だけどめちゃめちゃ価格抑えてサポートも付けて売ってるのに、
海外機の方が安いとかスペックもっと欲しい以外の理由でパソコン何も知らずに外から買ってくるのはほんとやめてほしいんだよな"
91086, 高いけど一生もんで使えるからな？
91087, ッウェーッイ(抜き去っていくクロスバイク)
91088, それだけはマジてやめとけ。素直にスピード商会で買った方がええ！
91277, やっぱりそういうことねぇ…北海道だと電車乗車経験ない人、沖縄ほどではないにしても割といそう
92955, パスワード乗っ取られてたのでパスワード変更強く推奨
93262," フフッ！我にエイジェントの陣営を問うとは命知らずな者よ…
わぁたしは緑エイジェントだ！"
94373, ちゃむさん、垢乗っ取られてます。パスワード変えたほうがいいです
94454, ええ？？？まじかwww
94460, バグってるに1票
95394, 両方の沼に沈むのだ…
98993, いやああああああ
100658, それは仕方ない…だが電池の心配ない出来のいいパンタとしてはオススメだゾォ
100659," いいゾーこれ
LOGICOOL ワイヤレス ソーラーキーボード K750r "
100668, いいざまだwwww
100669,  許してください何でもしますからぁ！(何でもするとは言ってない)
100670, いいゾもっとやれ
101754, わかんないわかんないわかんないよ！(某アニメ
104939, 東北北海道限定みたいな感じなのかもしれない。なお、筋子の消費量は青森県が最高らしいです(ケンミンショーより!
105987, なお、緑ポータルを覗いたら、大学の先輩の名前を見かけてしまった模様
105992, はい。(´･ω･`)
105996, イオンカード作りましょう！イオンカード！
106010, デデドン(
106060, がんばるぞい！
106061, ポータルになりそうなところは多いし、未来大というingress部作れるレベルのエージェントの集合場所があるし、多分これからにょきにょき生えてくるはず
106064, 強い
106065, これ http://t.co/rbX4WVWN6k
106191, クレカ作るならわざわざauwallet使うまでもないかと…ま、場所によってはauwalletはめっちゃポイント貯まるんだけど、そこまでポイント乞食する人じゃないなら必要性皆無って感じだw
106192," 少しでも収入あるなら一般カード作ればええやん。特典やたら付くからエポスカードオススメ。あとポイントならリクルートカードとRexLiteカード

auwalletは多分auショップで言い包められたんかな？wま、チャージさえすればクレカ使えるところなら大抵使えるし便利よ"
106193," 自分でそういう風に設定すればそうするようにも出来なくはない。ただ、その人、ガチのクレカみたく使いたいなら素直に学生カード作った方がいいと思うぞ？

学生カードなら
・JALナビ
・ANA学生カード
・三井住友デビュープラスカード

この3つをお勧めする"
106195, あらぁー
106196, 利用後残高が3000円より少なくなったらオートチャージとかそういう設定になる。だから基本的には際限なくオートチャージされる
106197," auwalletはsuicaとかnanacoと同じ電子マネーだから事前にチャージしなきゃ使えない。ただし、お店で使うときはクレカと同じ扱いになるってこと。

で、そのチャージする手段として携帯料金か、じぶん銀行か、クレカか、auショップで直接チャージのどれかってわけ"
106198," クレジットカードみたいには切れる。
ただ、事前にチャージしないとダメ。auショップか、au携帯と同時引き落とし。あるいはじぶん銀行開設してじぶん銀行からチャージ、またはクレカからチャージ。"
106199, 僕は欲しいんですよねぇ…3万でこれだけ動くパソコンもなかなかない
106200," 
○悪いところ
・一部使えない店舗やオンラインショップがある
・月額課金に使えないとこが多い
・ウェブマネーと完全互換のため、ウェブマネーカード番号が盗まれるとパスワード無しで使い放題される
・盗難補償とかがない
・auユーザー限定"
106201," 
○いいとこ
・Mastercard加盟店ならほぼ全店舗で使える
・プリペイドカードなので使い過ぎがない
・クレカ以外のMastercardブランドカードとしては異例のポイント還元率
・他のクレカブランドプリカには無い汎用性(クレカ・じぶん銀行チャージ可能)"
106202, 寒い方。
106203, 呼んだ？
106204, Celeronで込み込みで2.5万だから悪くないと思うぞ
106205, ！？
106220, おうよ。それを水抜きにすれば自動で水が抜けるから良さあるやつだ
106236, お、そうだな(遠目
106241, (やるとは言っていない)
106283, 目指せ3枚目！目指せ4枚目！
106619, なお、ネカフェも併設
106620, 何と言っても夜の方が安い、24時間営業、飯がめちゃめちゃやすいってのが良い http://t.co/ejfzSfVuif
