,tweet_id,text
2756,891826768440578048,サッカーボール、空気抜けました
2757,891826740518977537,三井住友VISAのここがスゴイ・精算時にこのカードを出したとたん店内にいた客たちの黒山の人だかり！・あまりにも高いプレステージであるスーパークレジットカードを見たためか、レジの店員が失神し救急車までが来る始末！三井住友VISAのここがダ…
2758,891821668011696129,普及しているデバイスでこれだけ安定してAR表示できるのはすごい(初期の位置合わせは必要だと思うけど)。太陽の位置や建物の方位を考慮してレンダリングしているのも良い。
2773,891710519412891650,莉嘉ちゃん誕生日おめ
2775,891704469464862721,キチガイ筐体が山ほど展示されてるけど、今日一番笑ったやつ
2777,891703134862491648,MacとかWinとかLinuuみたいにOSで認知されることはなく、何か言われるとしたら「黒い画面をカタカタしてる奴はキモい」じゃないかなー。
2778,891702786668208128,いろんな意味で消されそう。
2784,891695393435566080,ラウンドワン函館店のカラオケ🎤ほぼ全ルーム、2画面になりました！🏃💗こんなカラオケ体験したことない＼(◎ｏ◎)／夏休みは2画面のカラオケで遊びまくろ～🐳✨
2785,891694771873263616,ベテランの声に耳を貸すというだけでも組織が他と比較してまともだということがわかる
2786,891694761232302080,中学校のジャージの色が上下とも真緑だった。全校登山で、学校側が「全員ジャージ！」とやりかけたところ、登山が趣味の定年間近な教師が「山をなめるな！」と撤回させ、自由な服、それも「なるべく派手なのを着なさい」という方針になった。
2787,891694451403313153,教官「走ってる車の衝突力は速度の2乗に比例します。なぜでしょうか？はい、君」わい「力がxのみに依存する場合ニュートンの運動方程式から両辺にvをかけて時間積分すると...」教官「ちょっと待って、君京大生？」わい「はい」教官「京大生に当…
2788,891694291310985216,うなじフェチを校則にするのウケる。
2789,891694250844332032,禁止な理由は「うなじが男子の欲情を煽る可能性があるため」という回答なんだよ。ちょっとまて意味わからんぞ。たとえフェチの一つだとしても校則で禁止するまででは無いでしょって感じだった。
2790,891694242862579712,"中学でポニテ禁止の校則が公布・施行されたんだけど昭和から伝統的・惰性であるならともかく、確か2013年に若い先生方（20,30代？）が企画してPTAを通した上に生徒総会？で発表されたんだよね…なんでや…"
2791,891693966378151936,美大のプログラミングの授業で教えてること「やりたいことベースは（いきなりロケット工学が必要で）挫折する。手持ちの技術を組み合わて面白い表現を発明しろ」「超大作を作るな。小さいスケッチや実験を超大量に繰り返せ」「技術力で本業と戦うな。美大力をブー…
2792,891692653258997760,弊社の製品には、人によってセンサーで体感温度を変えてあげたりとか、カメラ内蔵とか、そういう事はしません。「走る、曲がる、止まる、みたいな感じで、冷やす、暖める、循環させるは得意です！」って。ああ、ほんとスバリストさんなんだなぁ…wって感じ…
2793,891692496194945024,某店エアコンのコーナーのF社出向の店員さん。「◯畳用〜ってのは言わば、排気量です。」「少ない馬力にサーキュレーター噛ませてってのは、要はターボです。弊社のXシリーズは純正でツインカムターボ着けちゃった感じです！」ってバリバリなので、愛車を伺った…
2794,891691839186649088,この手口は労働組合だけでなく、企業の皆さんも要注意。労働組合を「撃退」すると称する弁護士に騙されて、凸版印刷と同じ対応をすると、リンク先と同じ目に合います。会社はイメージが悪化するわ損するわですが、弁護士は団交が長引くので儲かる。ブラック…
2795,891691465482526720,ういんく
2796,891690755290406917,明治の女性の生涯月経回数(推定)50回、現代人の生涯月経回数455回数字で比較するとやべぇ！こういうの見ると、安易に昔の状況と比較してどうこういうのはおかしいって分かるな
2797,891690669625843712,「当日のほうが面白い」という理由ならマラソン協会はちゃんと抗議したほうがいいんじゃないか？松村邦洋の件を忘れたのか？#ランナー
2798,891690427623002112,転売ヤーも当然クソだけど、自分の動画の再生数稼ぎの為に大量にニンテンドースイッチ買い占めてるユーチューバーもクソ
2799,891690410434732032,最近のイラつきポイントは、リゼロを見た親が「あなた・・・怠惰ですね？」って言ってくることです
2800,891689737966067717,弱いオタク「雨で花火中止リア充ざまあああwwwwww最高の気分wwwwww」フットワークの軽い強いオタクぼく「やべえ浅草駅の前で突っ立ってるだけで無限に困り顔のかわいい濡れた浴衣の美女が見られる上に美女の下駄が蹴り上げた水たまりの水を浴びるこ…
2803,891689547636948992,品川駅(港南口)のなんでもない平日朝の様子を撮ったので、ここに置いておきます
2804,891689242899894272,公立はこだて未来大学
2806,891672310008037379,とりあえず仕事量こなして食えっていうのは現状のアニメ業界のビジネスモデル的にいうとこういうことで、あまり効率が良くないので僕は左側の状態を目指すために、自分の生活を維持しつつ仕事で遊べるように左の状態を目指してインカムゲインが期待できる資産…
2807,891671881010388993,"北朝鮮の「日帝(日本のこと)では肥えた資本家たちによって人民が死ぬほど搾取されている」というプロパガンダが見事に""正解""しちゃっててマジで笑えねえよ。"
2808,891670909093687296,アーケードゲームエミュレータのMAME、このグラフを見てわかる通り、2010年まで対応ゲーム数が１万本未満だったのが、2015年には3万5千本をこえている。これは仲違いしてた実機派とエミュ派の実機派が基盤の老朽化によりゲーム保存の限界を感じエミュによ…
2812,891670103669981186,MarkdownのいいところはTeXと同じで，MSWordなどとは違って書くことに集中できるってところですねあとスタイルが別だから管理もしやすい
2814,891569720167612416,目覚める狐たち
2815,891569322677518336,インターネットに詳しい人、普段は高齢世代や自分より上の世代のオタクを老害扱いして煙たがるくせに、自分が得意な話題とみるや「老人会」とか言って自分から速攻で最年長者の席を取りにいくの、本当に、そういう所だぞ。
2817,891567970014461952,私が1時間で書くコードに1週間かけてるひとがいっぱいいた
2818,891567961097388032,社会人2年目に某社の某キャリア用ケータイ作ってた時に同じフロアに100人規模でプログラマいたんだけど、「あ、このレベルで社会回るんだ」と思ってた
2819,891567341665832960,今井絵理子議員が移動中の新幹線で寝ていたことがブラック志向の方々に叩かれていますが、ここで国会で口開けて爆睡している共産党の代表様をどうぞ(･∀･)
2820,891566235090944000,今suzuriのTシャツが1000円引きの爆安セールなので転売するなら今です
2821,891566220784279553,問い合わせのお電話が大変込み合っております！！
2823,891566007751393281,ドイツのトリTシャツオンラインストアのみ2580円お見逃しなく
2826,891558216693305344,そろそろ米軍の伝単風の五輪体制揶揄ポスターが必要とされている...?
2827,891557919224770561,これだから京都は怖い。
2828,891557533902528512,都民が「あーイベント行くのに交通費2000円もかかっちゃうわー……」ってつぶやいてる時の地方民の顔
2831,891554381660790784,さいたま新都心のヨドバシに来てるけどP多いなwww
2832,891554110335406080,(＾ω＾)ここにクワガタがおるじゃろ？(＾ω＾)ここにスマホがあるじゃろ？(＾ω＾)これらを⊃)(⊂(＾ω＾)こうして≡⊃⊂≡(´･ω･`)するんじゃなかった。⊃⊂http…
2833,891553949471301632,「忘れ物防止タグ」だと思うのだけど。。。
2834,891553907570204672,「ククク…上の口と違って下の口は正直だな…」「やっ…♥そ…そんなこと…っ♥んんっ♥」「クク…右の口はどうかな…？」「んっ♥やっ…♥やだっ♥…えっ…？右…？右の口って…えっ？や…えっ…何これ…何この穴？は？嘘…何？私の体何？マジで？マジ…
2835,891553757875523584,なんだよこの川の流れのグラは！！！ほんとにゲームかこれ！！！
2836,891553561946882048,看護小隊「見境のない医師団」設立させていただきました。普段から看護メインの方、看護に興味のある方ぜひとも参加よろしくお願いします！僭越ながら小隊長やらせていただきますエンブレム募集中
2840,891535448685686784,ワンフェス：グッドスマイルカンパニー艦これ時雨私服Ver.
2842,891535267386933248,python2系とあまり変わりなさそう。
2843,891535257165455361,python3書いてる
2844,891534640296501249,やっぱこれはレジェンドやなって
2846,891534502211624960,そういや確かにさっきアドマーニのあたりで黒塗りの右翼バスわめき散らしてたなあ
2848,891533838953742337,レベルの高い製品にありがち
2850,891533572045025280,なんか、亀田支所のあたりに武装した警察がいっぱいいて、付近の道路封鎖されてるらしいこと聞いたんだけど、なにかあったの
2851,891533280423452675,北海道では猛禽類の鉛中毒を防ぐため、鉛弾の使用が禁止されていますので、私たちは銅で出来ている銅弾を使っています。銅弾は鉛弾と違って粉砕することがありませんし、鉛と比べて毒性が非常に低いため安全といわれています。こちらも参…
2852,891533261167513600,鉛ライフル弾は銅ライフル弾よりも威力が高いという説が未だにあるが、鉛弾が体内で砕けると威力を失うという話や、銅弾は粉砕しないため、近距離での威力はむしろ高いという話はあまり知られていないようだ。銅弾は威力の面からも優れている。
2853,891533252900511745,銅ジャケット鉛ライフル弾がイノシシに命中すると、体内で何が起こるかという貴重な記録です。解体中のイノシシの画像があります。覚悟して見て下さい。正しきことが正しい方向に向かわない摩訶不思議-ジビエ料理＆ハンティングのシェフブログhttps:/…
2855,891532111819055104,これは当たり🎯
2856,891531958680866816,アメリカ人、2万発の花火を間違えて「15秒」で全て打ち上げる
2857,891531470958809088,「急ブレーキを踏めなかった」の意味が分からない人は、このエントリを読んだ方がいい元女性トラック運転手「命、賠償額…ブレーキを踏む時は、あらゆることが同時に脳裏に浮かぶ」
2858,891530204715163649,自問自答スタイル猫
2859,891529824937705472,学校教育に原因があるように思います。例えば、掃除の時間に掃除を早く終わらせても、早く切り上げたら教師に怒られます。通知簿にも「勤労感」という項目があり、掃除などの勤労活動の取組みが評価され、進路の資料になります。…
2860,891529720134737920,去年、沖縄旅行ついでに琉球銀行で20万を2000円札100枚に替えたのを一年間着々と消費してきて気づいたことは同じ店で何回か2000円札を使うと圧倒的に店の人に覚えてもらいやすいことです。気になるカフェ店員のいる店では毎回2000円札で支払…
2861,891529394879029248,SWITCHを巡る転売ヤーと店側の戦い、金沢でも始まってた。以下家電量販店務めの知り合いの話・朝イチには店頭に出さない(転売ヤーが並んでるため)・昼過ぎに家族連れや夫婦が多いタイミングで店内アナウンス(１人で動く転売ヤーの習性を逆手に取る)…
2863,891523103041363968,手数料かかるしクレカ決済ない通販の時点で安くても弾いてる
2868,891522432384749568,デビットカード持ってるけど決済が振り込みだけのカード通販多いし、カードショップで買うには現金必要だから云々
2869,891522122387824643,ブランドデビット発行してる銀行に口座を立てる気力がある人、クレカ持ってそう
2870,891522035725213696,同じPOSAで課金するにしても、キャンペーン時はLINEPayカード使った方がお得なのではと思ってしまう
2873,891521162781442049,みんながクレカを作れば、キャッシュレス化が進む要因になると思うのでみんなクレカ作れ
2874,891520853120212993,ゴミみたいな人間性を発揮するクソクレカマンがいる。
2875,891520731619573760,毎月無理のないお支払い〜(総額は増える)
2876,891520539658928128,下描きの段階まではレナさんスカート履いてたんですよいつ脱いだんですかね・・・
2877,891520478573084673,千恋＊万花一周年おめでとうございます！！！記念に前から描きたかった『酒入り菓子で酔ったヒロインたちが野球拳してる絵』描きました！！！(＾ω＾)
2880,891519382798581760,右翼か
2881,891519171623755776,勇者の名前をイキリオタクにしたら限界大冒険が始まってしまった…
2882,891519071153381376,浴衣狐娘帯の上に胸が乗ってるやつ好き
2883,891519027385843712,右翼としては世界で初めてハローキティルームが誕生
2884,891518372357185536,研究室やってても，ネタがすぐ決まって作りながら走り出す子と，「これは僕には合わないんですよね」とか「ちょっと違うんですよね」といって結局やらないまま，数年経つ人がいる．長期的にどちらがいいか，というのはわからないんだけど，少なくとも実力の差はどんどん…
2885,891518042307313669,どのパロディーポスターも、「そうじゃない！！！！！」って感じだったので勢いで作った
2886,891517947952250880,なんなんだ…
2888,891517477531729920,もし安倍が、ITなり自動車なり農業なり、何らかの産業に公金を投入して、それでも景気回復が上手くいきませんでしたと言うなら、これほどの嫌悪感は抱かない。安倍がやったことは、年金資金を株式市場にぶちこんで偽りの株高を作ることだ。産業は一切育たない偽物の…
2891,891516911544000513,港祭り
2895,891516230321938432,八戸のここがすごい！・新鮮な海の幸・三社大祭、かっこいい！・えんぶりもかっこいい！！・せんべい汁最強・いちご煮旨し・演劇も盛ん・人情味がある・一度はみろく横丁行くべき八戸のここがダメ！・イカ臭い
2896,891515830676082688,あついね
2897,891514512209190912,このITの時代のその最先端をいきそうな人が東京にこだわっている時点でITとはなんだったのかみたいな感じなんだけど、仕事にしようとした時現実的な選択肢がそれというのはわかるしアレ。
2898,891514371448291328,バトル大仏シリーズ
2902,891272326695731202,プレミアムフライデー無駄にして作ったやつだから見て
2903,891272234907467778,金正恩Steamユーザー説すき
2904,891271903125450753,をクリアするために申請された部下からの有給休暇取得申請書。色々考えた結果承認した。
2905,891271789283647488,「日本は戦争に負ける」が「日本という国は終わってしまう」という意味になるのか「辛い時代が終わって再生へ向かう」という意味になるのかの捉え方が、その先を知ってるかどうかで変わる……んだけど、自分が先を知ってるからといって知らない相手がどう捉えるかを考え…
2906,891271685063794688,戦争に負けたら大変な目に合わさせられる、先進国としての日本は終演を迎える、植民地になり酷い目に遭うというような感覚がある
2907,891271675706097665,戦争に負けるという事の解釈は、その後どうなるかを知っている未来人と、その当時の人では考え方が違うんだよなぁ
2908,891271540859256833,今の日本人は「戦争が終わる」という良い事として捉えているので笑顔で伝えるが、当時は「戦争に負ける」というのは耐えが高い話で口にするのもはばかられる、というようなシーンだよね。
2909,891271533166972928,ちなみに僕のツイートは「原作と違うだろ」という意味では全くありません。「日本が戦争に負けるから～（笑）」という台詞を「そこまで満面の笑みで物凄く嬉しそうに言うもんじゃないだろう。そこに違和感を覚えた」…という意味で書…
2910,891271465789771777,原作もこうなんす。
2912,891271296763404291,今TV付けたらたまたまドラえもんやってて、そこで見たワンシーンに物凄く違和感を覚える。戦時中に戻ったドラえもんとのび太が日本の軍人さんに「日本が戦争に負けるから～（笑）」と満面の笑みで物凄く嬉しそうに言うシーンだ。いや、そこ、笑いながら嬉しそう…
2915,891270783980449792,なんかそんなこと書いてあったなぁ...（セゾンのETC切ろうかな...）
2916,891164344674693120,軽トラの覆面という恐ろしい画像が流れてきたぞ
2917,891164333983518720,お気づきになっただろうか？これこそ国内最強の覆面。後ろにつかれても絶対に判らない。横に並ばれたらジ・エンド。南の島中部の街で撮影されたもの。
2918,891164018248826881,もうこれ無茶苦茶や･･･＞IntelAtomZ3735FQuadCoreを搭載CPUブランド：AMD、CPUタイプ：PowerPC
2920,891149932102524930,インバウンドの人が出してきたクレカが・mastercard新ロゴ・EMVチップ端子搭載・contactless搭載だったのでテンション上がったけどよく考えなくてもただの変態ですね
2921,891149806529269760,「プリヤ」初の版権画集、「Fate/kaleidlinerプリズマ☆イリヤPrismanimationIllustKomplette!」の見本が到着しました！第1期から「ドライ」までの4期分の版権をギュギュっと掲載！8月10日…
2922,891149562911481856,この作者の行動力すごい…
2923,891149519911399424,草佐藤秀峰のブラックジャックによろちんこ第1巻[電子書籍版]ブラックジャックによろしくをAmazonでチェック！
2924,891149453645586434,ブラックジャックによろちんこ第1巻調査中の商品この本のファイルに品質上の問題が見つかったため、現在入手することができません。本の出版者に修正を依頼し、問題が解決され次第販売を再開いたしますのでしばらくお待ちください。
2929,891097648870023168,小平市にあるの大人気「ブリュレパンケーキ」これで650円は信じられない、。たまご専門店でしか味わえないこの旨さ！カスタードクリームのコク！一度食べたら病みつきになること間違いなし！このパンケーキを沢山の方々に知って…
2931,891097230605598720,未発売とかも多くてこのG13とか今出たらかなり欲しいですし。最近LINEとかで画面側を表に出す人が少なくなってるから逆に裏側がこんなデザインだとオシャレでカッコいいですね。欲しいな…。
2932,891097219016687616,【ケータイの形態学展】これも未発売らしいですが、名前のセンスが良いですね。Superinfobar。説明によるとAndroidに向いてないと…。惜しいですね。いまのAndroidでいければ逆にウケそうなんですけどね…。
2933,891097209667674114,【ケータイの形態学展】白ロムの価格が1ヵ月で面白い位大暴落したガラケ。今見ると…確かに。懐かしいなー。買取のお客さん、価格聞いてがっかりしてたよなー…。
2934,891097197147701248,【ケータイの形態学展】ここ最近の歴史も展示。うわーPalmとかMDとか懐かしい…。とか思ってる方、僕も一緒です。意外にVAIOが1997年が最初とは知りませんでした。地味に勉強になります。
2935,891097182819934209,【ケータイの形態学展】そんなこんなでケータイ好きならかなり盛り上がる展示です。7月31日までなので是非遊びに行ってみてください。ちなみに非売品との事ですが、infobar型のモバイルバッテリーがおいてありました。20cm位のドデカいサイズです…
2937,891097115006349312,今日、学校の駐輪場に凄いチャリの停め方してる人いたんだよね
2938,891097041966841856,この広告は草
2939,890989349826813952,IKEAの家具を組み立てて使うのが好きだったけど海外ドラマ見てたら「お前は収入が低いからIKEAでガタガタの家具を組み立てて使ってる」という罵倒出てきて乾いた笑いでた
2940,890989172902608896,ラップトップのWMをawesomeからi3に移行しました．アプリケーションを上下にスタック(？)して切り替えるスタイルを取ると，編集作業をするターミナルと結果確認用のアプリを1画面中で切り替えられて便利です．
2941,890989015511441408,岩手県のここがすごい・本州No.1の広さ・ゼリー消費量全国1位・ホーマック店舗数全国1位・不倫率全国1位・横断歩道を渡った後に礼をする岩手県のここが悪い・全国1位が微妙
2942,890988751261900800,納豆コマ撮りした
2944,890967304250327041,プレデターズ
2945,890967270955954176,アルパカ「お客さんじゃないのかぁ...「へっ！」」＃けものフレンズ
2946,890967227704295424,やー、アライさんが選んだカードはこれだねー。マジックぅ！？
2947,890967206023938049,怖い話で脅かしてくるわりに実はタイリクオオカミさん人一倍怖がりとかだったらかわいい
2948,890967010561015808,まじめに背景を描くとこうなる
2949,890966934463717377,ジュラシックパークの教訓は，「遺伝子実験ダメ絶対」より，「エンジニアを薄給で雇うな」だと大人になってわかった
2959,890888025667887106,クレカ手数料取るとか長期的に見て店に利益があるの？現金しか使えない→使えないものは仕方ないクレカ使えて制限なし→クレカ使うクレカ使えて加盟店違反→少しだとしても初見でその事実で二度と行かない人が出る数%の手数料と次に来てくれる可能性考…
2960,890887952678637568,窓口を廃止するJR東日本も問題ですが、いつまで経っても指定席券売機で新幹線の指定席すら買えない一般人も問題だと思う今日この頃……
2961,890886849404706817,屋上にカラスがいるなあ、と思ったら、椅子の上に宝物が並べてあった。動かしたら怒られるかなあ…しかし君らは、「直線に置く」という概念を持ってるんだな
2962,890886102843744256,100円割引で原産処理で間違えたならばアンダーフローでは(クソリプ)
2963,890886094069182464,駐車場にて…100円割引券を入れる→Suica支払い→割引前の料金が引かれる（！？）→ご覧の有様これ絶対負のオーバーフロー的なの起きたでしょ…(´・ω・｀)
2964,890885534444171264,僕が双子と見始めてからの仮面ライダーの職業、学生→フリーター→フリーター→警察官→学生→医者→研究者となっている。最近のライダーは職業の安定度が増している、というtwを見かけたが、残念ながら、仮面ライダーの主役を張る年齢層の研究者の職業は基本的に安定…
2965,890885454333001728,STEINS;GATEWorldLine2017-2018プロジェクト始動！2017年夏、「シュタインズ・ゲート」の様々な企画が動き出します。まずは「シュタインズ・ゲートゼロ」アニメ化企画進行中！早くも新規ビジュアルも到着！今後の情報…
2967,890884978275368962,近くのゲオがSwitch入荷するみたいなんだけど、完全に大人を排除した抽選方法で辛い。子供に混ざって、ジャンケンしろってのはあまりにも酷だぜ。
2968,890884833144037376,連邦軍人の友人「この子めっちゃ可愛くない？」（アストルフォの画像添付僕「それトラップ（男の娘）らしいで」友「まだまだだなぁ…2次元ならチンコを付けることもできれば外してしまうことだって可能なんだ。夢が無限に広がるのが2次元の良さだろ？君はも…
2971,890884121160957952,アマチュアがプロを雇うと何が起きるかというと、ブラック化だ。アマは好きでやってるから、仕事と義務感でやってるひとの立場が理解できない無制限に没頭するのが幸せだと信じ込み他人にも当然に求める。そしてプロダクトとしての最適化の苦労はプロに押し付…
2979,890776527272423424,今回幸いだったのは、前から3年以上使っていたヘルメットをもうそろそろヤバイだろうという事で、5月末に新しく買い換えていたこと。古いヘルメットをそのまま使っていたらどうなっていた事か。
2980,890776469709901824,ありがとう、ヘルメット本当にありがとう。
2981,890776461816193024,とりあえずわかってるだけでも現状報告。怪我はあちこちにある擦過傷と首の痛み、唇が切れて、右側頭部が多分縫ってる。ご飯も食べれて、立って歩ける、手足に痺れもなし。記憶は相変わらず前日ぐらいからない。あとは明日詳しい状況を聞いてからまた報告します。
2982,890776414865072128,うーん…どうやって事故ったのかさっぱり覚えてない…。本当に記憶ってこんなに飛ぶもんなんだな…。
2983,890776348779610112,前日に準備してた記憶も飛んでる。幸い、あちこちが痛む以外に問題はなさそう。多分ヘルメットしてなかったら頭がかち割れていたんだろう。事故状況も記憶がないからさっぱりわからない。怪我の状態から体の右側から地面に落ちたらしいぐらいしかわからない。
2984,890776313719476224,どうやら「やっちまった」らしい。気がついたら病院のベッドの上だった。唇が切れて、頭に傷と首が痛む。擦過傷もそれなりに。ビワイチ中に事故ったらしいが完全に記憶がない。そもそもビワイチに来た記憶もない。ビワイチしてたらしいというのは自分のツイッ…
2985,890776284174745600,ではビワイチ開始
2987,890775789574148096,"""恋愛中に知っておきたい！相手の金銭感覚""「クレジットカードの枚数などもチェックをしておきましょう。」の皆さん！クレジットカード満載なA4クリアファイルは、デートの時は鞄から取り出して家に置いとかなくちゃ駄目！https:…"
2988,890775256725561344,この間、声優さんのライブに行ったんですが、MCの最中に「最近PCがウイルスに掛かっちゃって～」と言っていたので「フォレンジック～～～？？？」と叫んできました周りからの「え？なにそれ？」みたいな視線が気になったので「ランサム～～？？？」と叫んだ…
2989,890775034909806592,～５秒でわかる！ローパスフィルタ講座～
2990,890774864704950272,巨乳派の私「大きいおっぱいが仰向けになって横に流れる様や大きな手につかまれたわわに歪む様は如何ともしがたい」私「わかる…」貧乳派の私「小さめの胸が四つん這いになったとき普段よりふっくらたゆむ姿はこの世の三大芸術。控えめな胸を恥じらう姿は全…
2994,890774312117981184,田舎はこう言うのが良いんだよ
2995,890774002511130624,ただでさえ互換性問題多発でUniversalにほど遠く、USB3.0でBus（通信路）であることをやめ正式にただの電線になったUSBが、ついにSerialであることをもやめた回転送速度を2倍に引き上げた「USB3.2」が策定
2998,890726178230751232,「秒刻みの正確さで電車が到着するのは日本だけ！スゴイ！」っていう自慢よくあるけど、数分の遅れも許さずに怒り出す社会よりは、数分くらいは遅れるものだという前提で設計されてる社会の方が合理的だと思う。
2999,890725792732168197,ディストピア感がある
3001,890725675094515712,爆音ゴミ収集車で一億総市民一斉早起き圧倒的成長（死んでくれ）
3002,890725667351928832,(札幌市民並感)
3003,890725656950063104,ごみ収集車が爆音で回るとか控えめに言って頭おかしいと思うのだけど……
3005,890724904319950848,iPodnanoとshuffleが販売終了。製品ページ削除（ImpressWatch）-Yahoo!ニュース
3006,890724825051693056,"iPodtouchの16GB、64GBのオプションが廃止され、実質的な値下げに。【前の価格】16GB/20,80032GB/25,80064GB/30,800128GB/38,800"
3007,890724437628039169,「二人組作って」はぼっちを殺す言葉として有名だけど、これって友達いる人にとっても恐怖だと思う。だって普段3人で遊んでる人らはこれがきっかけで溝ができたりするんよ誰も得してないじゃんこんな悪しき風習は廃止しよ。運動会の順位付けの是非とかどう…
3008,890722984175980544,ライターやデザイナー、SEなどIT系ワーカーの皆さんー！青森県に来て自分の仕事をしていると交通費と宿泊費がタダになるお試し神ツアーの参加者を募集しているよー！最大２９泊無料！ノートPCだけあればどこでも仕事できる人は是非ご覧ください！https:…
3009,890722657238368256,大変わかる…わかるのですが、それを薬品のCMで実践すると「それでもコレ飲めば出勤☆」みたいなことにせざるをえなくなるのでそれはそれで今よりひどくなってしまうのかと…つまり純粋に生理痛についての啓蒙CMをACさんあたりに作…
3010,890722647301996544,生理痛の薬は「ぶちゃくなる〜」とかふざけたやつじゃなくて、カーテン閉めた部屋で布団にくるまってウウウウって唸ってるところに電話来て「病気じゃないなら出勤して」って言われて痛みと苦しさで涙がこぼれる、みたいなCM作るべき
3011,890721219351158784,これイナイレ知らない人に女の子何人いるかって問題出したらめちゃくちゃ難しくない？？
3012,890720470990848000,私｢写真撮るよ｣インコ｢おう(*`･ω･´)｣私.｡oO(今日はカメラ横にして撮ろう……)インコ｢(*`･ω･´)?!…………(:3)｣
3013,890719870211334144,Pythonのここがすごい：-データ処理がよく出来てる-ある処理に対する書き方がある程度統一されているPythonのここがダメ：-いまだに古い2.x系列にしがみついている環境がしつこく独自サポートされてる
3014,890719726581628928,かといって予算をかけすぎて間違ったリアル方向は困るしｗ🙄
3015,890719677449555968,こんなけものフレンズ2期は嫌だ！という主な例
3016,890600226565705728,古文書のコピー序文はみんな読んだ方が良い。
3017,890599626079744002,このツイートに「イエデンワいいじゃん！」というコメントが複数ついていて「お客様の中に、スマートフォンとイエデンワの区別がつく方はいらっしゃいませんかーーー！！！！」な気分になってるお前らイエデンワでツイッターしてこい
3018,890599523218632705,この曲を投稿して以来、僕がニコニコ動画で遊んでた18歳のころに戻ったみたいな感覚があってなんか懐かしい。これをきっかけに、辛いことも嬉しいこともごたまぜにして、決して懐古主義に陥らないように、また新しい方向へ向かっていけばいいと思っています。
3019,890599513328558081,ミリオンありがとうございます。歴代最速らしいです。うれしいな。ハチMV「砂の惑星feat.初音ミク」#ニコニコ動画
3030,890574808630476802,任天堂の公式アカウントにコードの名前言うと形教えてくれるし、コードの響きも鳴らしてくれるめっちゃ便利www
3031,890574721569366016,「IT業界にいるんだったらサイトくらい作れるよね？友達なんだしタダでお願いね？サーバー代？よくわかんないし友達からお金取るの？」を国家事業クラスでやってるのが東京オリンピックのボランティア募集と資材無償提供
3032,890574446544551936,ApplePay優遇されすぎなんだよなぁ…Suica:年会費(通常1030円)無料iD:ドコモ以外に開放QUICPay:即時発行、一部イシュアは泥非対応nanaco:ApplePay非対応Edy:ApplePay非対応
3033,890574390433169408,電通すげーな！自殺者出たから「働き方改革」とか言って、社屋でやってた仕事をファミレスや喫茶店で（無給で）させることで仕事量を減らさないまま給与だけを抑制することに成功してるぞ！#クロ現プラス
3034,890574245356490754,スプラトゥーン2はスプラトゥーン1のバランス調整に過ぎなかった可能性が微レ存…？？？
3035,890574200552828929,スプラトゥーン1、廃人がみんな2に行ったからゲームバランスが非常に良くなっていることを報告致します
3036,890573612490440707,「泣きながら機械仕掛けの自分の喉にペンチ突っ込んで修理する女の子」を考えた人、フェチの業火に焼かれて悲惨な末路を迎える未来しか見えない。
3038,890572489671061504,2からドット打ちが可能になり、過熱したイラスト投稿はいよいよ危険な領域へと突入する……！
3040,890546131368787968,セーラー服サターニャ
3041,890545586834767872,NHK広報局諮問第３号「受信料体系のあり方について」答申（案）概要に関するご意見の募集広報局の仕事は、IRとして、このような情報を告知し周知させることだと思うのですが、なさって…
3042,890545504064380928,「ネット受信料に関して意見を公募したけど反論はほとんどなかったのでオッケーです☆」というNHKのアリバイ作りのためのページでしょうね。ネット受信料に反対の方、意見を送ったってください！わたしも送りました。
3043,890545321394061313,国立高専向けのOffice365、セキュリティ対策と称して全ユーザの名前が「．．」（姓が「．」で名も「．」になった）の、本当に最悪だな。しかも、我々ユーザ側からは基本的には変えられない。
3044,890544988953518082,旅費の不正請求（業務上横領）はホント、研究費の不正使用事由で頻出するけれども、これは単に、研究者にコーポレートカードか何かを持ってもらって、機関管理下の研究費の口座からダイレクトに旅費を支払う形にすれば、不正のしようがない上、研究者の利便性も上が…
3045,890544814692810752,絶滅フレンズのイカれたメンバーを紹介するぜッ！
3046,890540232130535425,なるほど、こういうことか
3048,890520989184012289,ってハッシュタグ誰が呟いてるんだろうと思ったら、民進支持者「民進党の為に蓮舫さん辞めないで！」自民支持者「民進党を自滅させるまで蓮舫さん辞めないで！」みたいな奇跡的な利害の一致が起こってた。
3049,890520759478636545,「フェイスブックの不屈の未来戦略」に載っていたこの図がわかりやすいですね。このレンズの部分がネット社会でいちばん儲かるわけです。Google、アマゾン、フェイスブックはここに君臨しているわけですね
3050,890483899402395649,シマノ株が暴落、“自転車業界のインテル”に何が起きた？（投信1）-Yahoo!ニューススポーツ自転車を扱ってたお店で電動アシスト自転車のシェアが大きくなってる。ロードバイク界隈は今がピークかなあ。
3051,890483809367371776,？？「盆栽は素晴らしいですよ」若者「分からん」？？「盆栽は、実物は大きな物を、細かいところまで小さく再現してリアリズムを楽しむ物です」フィギアオタ「分かる」ガンプラオタ「分かる」鉄道模型オタ「分かる」
3056,890367810865516544,オリンピックの関連工事の余波で現場の工賃・資材費が高騰し、割を食ったのが被災地の工事現場。おかげで、仮設校舎から本校舎へ移る時期が大幅に遅れる小中学校まで出てしまった。落札したのに違約金払ってまで辞退した会社もあったほど。あれはいまだに理不尽だと思っ…
